,screen_name,name,organization,position,gender,followers_count,following_count,tweet_count,user_created_at,verified,protected,original,quote,reply,retweet,tweets_in_dataset,reply_to_count,replying_count
19164430,maggiemfox,"Fox, Maggie",NBC News,Senior Health Writer,F,17431,2146,13809,Mon Jan 19 00:42:27 +0000 2009,True,False,148.0,24.0,11.0,139.0,322.0,1,1
194375797,WisdomFOX5,"Martin, Wisdom",WTTG–Fox Television,Anchor,M,17416,3038,17950,Thu Sep 23 23:59:16 +0000 2010,True,False,24.0,1.0,3.0,57.0,85.0,1,1
17243733,NoahGrayCNN,"Gray, Noah",CNN,White House Producer,M,16716,2736,7252,Sat Nov 08 02:49:35 +0000 2008,True,False,32.0,10.0,12.0,25.0,79.0,1,1
286432534,teddyschleifer,"Schleifer, Teddy",CNN,Political Reporter,M,16585,3096,24310,Sat Apr 23 00:33:06 +0000 2011,True,False,70.0,42.0,50.0,72.0,234.0,1,1
15531387,baysontheroad,"Bays, James",Aljazeera English,Washington Editor,M,16273,5676,8013,Tue Jul 22 14:37:07 +0000 2008,True,False,36.0,53.0,0.0,142.0,231.0,1,1
28496589,TenaciousTopper,"Shutt, Charles",WUSA–TV,Chief Meteorologist,M,15868,295,18391,Fri Apr 03 03:54:40 +0000 2009,True,False,496.0,30.0,6.0,250.0,782.0,1,1
15035816,TomokoHosaka,"Hosaka, Tomoko",Associated Press,Economy Reporter,F,15220,3056,9467,Sat Jun 07 04:52:02 +0000 2008,True,False,24.0,38.0,6.0,101.0,169.0,1,1
108080788,stevechenevey,"Chenevey, Steve",WTTG–Fox Television,Anchor,M,14745,2584,23653,Sun Jan 24 19:45:23 +0000 2010,True,False,119.0,64.0,62.0,8.0,253.0,1,1
252681042,JimHandly,"Handly, Jim",WRC–TV / NBC–4,Anchor,M,14153,1086,4633,Tue Feb 15 17:55:42 +0000 2011,True,False,42.0,14.0,5.0,82.0,143.0,1,1
12670512,llerer,"Lerer, Lisa",Associated Press,National Politics Reporter,F,14099,1257,6903,Fri Jan 25 04:31:18 +0000 2008,True,False,3.0,8.0,1.0,35.0,47.0,1,1
18029328,SecretsBedard,"Bedard, Paul",Washington Examiner,Washington Secrets Writer,M,13871,4443,22824,Wed Dec 10 20:24:36 +0000 2008,True,False,515.0,63.0,16.0,217.0,811.0,1,1
207397804,WalkerSkyNews,"Walker, Amanda",Sky News,US Correspondent,F,13647,896,4984,Mon Oct 25 07:12:27 +0000 2010,True,False,41.0,16.0,45.0,26.0,128.0,1,1
77852581,LEBassett,"Bassett, Laura",Huffington Post,Women & Politics Reporter,F,13406,1458,7669,Sun Sep 27 22:35:52 +0000 2009,True,False,13.0,7.0,11.0,35.0,66.0,1,1
15972530,paulmcleary,"McLeary, Paul Joseph",Foreign Policy,National Security & Pentagon Reporter,M,13073,1382,14505,Sun Aug 24 20:46:13 +0000 2008,True,False,166.0,258.0,36.0,229.0,689.0,1,1
21215620,marykbruce,"Bruce, Mary",ABC News,Correspondent,F,12789,834,3583,Wed Feb 18 17:08:27 +0000 2009,True,False,137.0,33.0,0.0,49.0,219.0,1,1
2173288309,DSORennie,"Rennie, David",Economist,Washington Bureau Chief & Lexington Columnist,M,12655,1117,13105,Mon Nov 04 04:09:25 +0000 2013,True,False,84.0,38.0,50.0,529.0,701.0,1,1
21810329,sdonnan,"Donnan, Shawn",Financial Times,Wolrd Trade Editor,M,12311,5526,79125,Tue Feb 24 23:10:17 +0000 2009,True,False,212.0,449.0,544.0,3332.0,4537.0,1,1
115718513,damianpaletta,"Paletta, Damian",Wall Street Journal / Dow Jones,White House Economic Policy Reporter,M,12291,1078,6901,Fri Feb 19 17:32:49 +0000 2010,True,False,77.0,47.0,2.0,152.0,278.0,1,1
20813112,dlippman,"Lippman, Daniel",Politico,Reporter,M,12201,11859,2452,Fri Feb 13 22:25:42 +0000 2009,True,False,142.0,0.0,1.0,79.0,222.0,1,1
371889510,TeddyDavisCNN,"Davis, Edward",CNN,"Senior Producer, State of the Union",M,12154,7297,31764,Sun Sep 11 18:19:03 +0000 2011,False,False,367.0,87.0,1.0,981.0,1436.0,1,1
17059095,lauraevans_DC,"Evans, Laura",Freelance,Writer,F,11701,6704,13970,Thu Oct 30 03:19:00 +0000 2008,False,False,66.0,53.0,85.0,155.0,359.0,1,1
21010253,LelandVittert,"Vittert, Leland",Fox News,Anchor & Correspondent,M,11468,824,1370,Mon Feb 16 18:23:10 +0000 2009,True,False,8.0,20.0,0.0,24.0,52.0,1,1
18732606,AugensteinWTOP,"Augenstein, Neal",WTOP Radio,Reporter,M,11421,11152,31824,Wed Jan 07 18:51:31 +0000 2009,True,False,322.0,91.0,152.0,81.0,646.0,1,1
109257354,Ben_Geman,"Geman, Ben",Axios,Energy Reporter,M,11364,2182,15268,Thu Jan 28 13:18:57 +0000 2010,True,False,68.0,7.0,15.0,117.0,207.0,1,1
24703826,stevenportnoy,"Portnoy, Steve",CBS News,"White House Correspondent, CBS Radio",M,11215,1661,15685,Mon Mar 16 15:04:36 +0000 2009,True,False,401.0,74.0,49.0,51.0,575.0,1,1
26596727,jparkABC,"Parkinson, John",ABC News,White House Reporter & Producer,M,11119,1737,6720,Wed Mar 25 21:29:03 +0000 2009,True,False,97.0,44.0,2.0,9.0,152.0,1,1
376234071,louiseradnofsky,"Radnofsky, Louise",Wall Street Journal / Dow Jones,White House & Health Policy Reporter,F,10529,2484,3666,Mon Sep 19 14:54:36 +0000 2011,True,False,119.0,0.0,1.0,209.0,329.0,1,1
55394190,ASimendinger,"Simendinger, Alexis",RealClearPolitics,White House Correspondent,F,10072,1005,13370,Thu Jul 09 23:07:26 +0000 2009,False,False,510.0,16.0,51.0,310.0,887.0,1,1
15993122,dsamuelsohn,"Samuelsohn, Darren Sean",Politico,Senior White House Reporter,M,9759,8563,4286,Tue Aug 26 05:54:38 +0000 2008,True,False,158.0,0.0,3.0,15.0,176.0,1,1
16698389,frates,"Frates, Chris",Sirius XM,"Co-Host, ""Politics Inside Out""",M,9750,2397,11911,Sat Oct 11 18:05:18 +0000 2008,True,False,28.0,25.0,9.0,67.0,129.0,1,1
303394187,ldemarcofox5,"DeMarco, Lauren",WTTG–Fox Television,Anchor & Reporter,F,9540,2168,6721,Sun May 22 19:57:55 +0000 2011,True,False,67.0,58.0,22.0,62.0,209.0,1,1
28397634,EricMarrapodi,"Marrapodi, Eric",NBC News,"Producer, NBC Nightly News",M,9451,2455,8943,Thu Apr 02 19:07:53 +0000 2009,True,False,41.0,7.0,9.0,74.0,131.0,1,1
160547588,PhilipinDC,"Crowther, Philip",France24,White House Correspondent,M,9121,1654,12424,Mon Jun 28 13:38:19 +0000 2010,True,False,311.0,162.0,55.0,82.0,610.0,1,1
18577789,DebraAlfarone,"Alfarone, Debra",WUSA–TV,Anchor,F,9039,5270,23985,Sat Jan 03 11:22:20 +0000 2009,True,False,321.0,48.0,44.0,91.0,504.0,1,1
19502995,GeoffRBennett,"Bennett, Geoffrey",Time Warner Cable,Congressional Reporter,M,8867,2206,4072,Sun Jan 25 20:21:13 +0000 2009,False,False,66.0,19.0,9.0,134.0,228.0,1,1
265321890,jakesNYT,"Jakes, Lara",New York Times,News Editor,F,8442,1367,2946,Sun Mar 13 10:51:49 +0000 2011,True,False,94.0,15.0,8.0,90.0,207.0,1,1
63149389,hbwx,"Bernstein, Howard",WUSA–TV,Meteorologist,M,8337,758,48025,Wed Aug 05 14:38:33 +0000 2009,True,False,822.0,67.0,185.0,530.0,1604.0,1,1
95573246,NPRnie,"Seipel, Arnie",National Public Radio,Political Editor,M,8067,2295,5637,Wed Dec 09 04:11:08 +0000 2009,True,False,78.0,52.0,32.0,123.0,285.0,1,1
17162499,glubold,"Lubold, Gordon",Wall Street Journal / Dow Jones,Pentagon Reporter,M,8059,841,2419,Tue Nov 04 17:46:49 +0000 2008,True,False,49.0,23.0,0.0,74.0,146.0,1,1
293750918,SamSacks,"Sacks, Sam",RTTV America,Writer/Reporter,M,8059,1331,9619,Thu May 05 22:26:05 +0000 2011,True,False,159.0,30.0,357.0,114.0,660.0,1,1
30722743,Rene_MarshCNN,"Marsh, Rene",CNN,Government Regulation & Transportation Correspondent,F,7960,957,5098,Sun Apr 12 21:13:29 +0000 2009,True,False,23.0,0.0,8.0,29.0,60.0,1,1
77630385,TheRealJFOD,"O’Donnell, John",RTTV America,Political Correspondent,M,7700,1991,4009,Sun Sep 27 01:49:43 +0000 2009,True,False,116.0,9.0,114.0,163.0,402.0,1,1
170699708,WeijiaJiangTV,"Jiang, Weijia",CBS News,"Correspondent, CBS Newspath",F,7521,1695,6386,Sun Jul 25 14:33:00 +0000 2010,True,False,30.0,23.0,4.0,26.0,83.0,1,1
85282028,clawrencenbc,"Lawrence, Chris",WRC–TV / NBC–4,Anchor / Reporter,M,7390,321,1331,Mon Oct 26 10:09:37 +0000 2009,True,False,14.0,14.0,5.0,0.0,33.0,1,1
17553400,NirajC,"Chokshi, Niraj",Washington Post,Reporter,M,7229,2396,3357,Sat Nov 22 05:31:39 +0000 2008,True,False,80.0,47.0,35.0,275.0,437.0,1,1
21579498,andrewperezdc,"Perez, Andrew Jason",MapLight,Political Reporter,M,7055,3023,19972,Sun Feb 22 17:16:51 +0000 2009,True,False,275.0,95.0,428.0,597.0,1395.0,1,1
14153020,Mosheh,"Oinounou, Mosheh",CBS News,"Executive Producer, CBSN",M,6804,4976,14719,Sat Mar 15 15:22:04 +0000 2008,True,False,31.0,26.0,3.0,174.0,234.0,1,1
16062247,PeggyTV,"Fox, Peggy",WUSA–TV,Northern Virginia Bureau Chief,F,6586,1070,10054,Sun Aug 31 03:24:24 +0000 2008,True,False,164.0,43.0,1.0,89.0,297.0,1,1
10162772,TabethaWatching,"Wallace, Tabetha",RTTV America,Investigative Journalist and Host,F,6498,1202,23073,Sun Nov 11 21:37:58 +0000 2007,True,False,128.0,295.0,156.0,396.0,975.0,1,1
46501372,JeremyStahl,"Stahl, Jeremy",Slate,Senior Editor,M,6163,2615,12695,Thu Jun 11 21:51:29 +0000 2009,True,False,41.0,4.0,43.0,47.0,135.0,1,1
116877154,PhilipBrasher,"Brasher, Philip D.",Agri-Pulse,Senior Editor,M,6126,1781,4747,Tue Feb 23 21:22:07 +0000 2010,False,False,29.0,11.0,0.0,19.0,59.0,1,1
263964491,fox5melanie,"Alnwick, Melanie",WTTG–Fox Television,Anchor,F,6092,538,4971,Fri Mar 11 02:24:22 +0000 2011,True,False,76.0,30.0,10.0,6.0,122.0,1,1
16223917,leslifoster,"Foster Mathewson, Lesli",WUSA–TV,News Anchor,F,6048,3311,9514,Wed Sep 10 17:15:06 +0000 2008,True,False,92.0,121.0,12.0,71.0,296.0,1,1
49700792,ByBrianBennett,"Bennett, Brian",Los Angeles Times,White House Reporter,M,6034,4729,4827,Mon Jun 22 17:38:38 +0000 2009,True,False,168.0,22.0,6.0,34.0,230.0,1,1
125182878,LauraTrevelyan,"Trevelyan, Laura",BBC,Anchor,F,5754,1143,6251,Mon Mar 22 00:22:54 +0000 2010,True,False,160.0,37.0,43.0,69.0,309.0,1,1
22982676,LisaStark,"Stark, Lisa",Education Week,Correspondent,F,5684,626,732,Thu Mar 05 21:32:51 +0000 2009,True,False,21.0,1.0,8.0,15.0,45.0,1,1
185680080,MaggieSeverns,"Severns, Maggie",Politico,Reporter,F,5676,1800,7350,Wed Sep 01 15:38:49 +0000 2010,True,False,39.0,15.0,4.0,83.0,141.0,1,1
19693661,PaulPage,"Page, Paul",Wall Street Journal / Dow Jones,"Deputy Editor, WSJ Logistics Reporter",M,5471,537,27444,Thu Jan 29 03:25:43 +0000 2009,True,False,496.0,63.0,102.0,251.0,912.0,1,1
3648061,swheaton,"Wheaton, Sarah",Politico,"Senior Health Reporter, Politico Europe",F,5469,2552,6170,Fri Apr 06 19:20:06 +0000 2007,True,False,20.0,9.0,3.0,45.0,77.0,1,1
56001656,kylieatwood,"Atwood, Kylie",CBS News,State Department Reporter,F,5412,2102,6267,Sun Jul 12 03:02:58 +0000 2009,True,False,183.0,86.0,2.0,403.0,674.0,1,1
109446583,RebeccaRKaplan,"Kaplan, Rebecca",CBS News,"Associate Producer, CBS Evening News",F,5391,1526,10329,Fri Jan 29 02:34:10 +0000 2010,True,False,23.0,11.0,4.0,18.0,56.0,1,1
19371141,DonovanSlack,"Slack, Donovan",USA Today,Washington Reporter,F,5375,2164,7431,Fri Jan 23 00:03:50 +0000 2009,True,False,12.0,5.0,4.0,48.0,69.0,1,1
454100672,mjbeckel,"Beckel, Michael",Center for Public Integrity,Money in Politics Reporter,M,5334,1919,17336,Tue Jan 03 16:37:05 +0000 2012,True,False,186.0,4.0,32.0,89.0,311.0,1,1
25294855,tedhesson,"Hesson, Ted:",Politico,"Immigration Reporter with Politico, formerly of Univison",M,5309,1169,12981,Thu Mar 19 13:42:31 +0000 2009,True,False,115.0,28.0,16.0,31.0,190.0,1,1
145313067,etuckerAP,"Tucker, Eric",Associated Press,Justice Department Reporter,M,5307,1716,7080,Tue May 18 17:13:39 +0000 2010,False,False,395.0,5.0,20.0,221.0,641.0,1,1
15739494,johnmdonnelly,"Donnelly, John",CQ Roll Call,Defense Writer,M,5116,2686,17921,Tue Aug 05 18:13:31 +0000 2008,False,False,53.0,38.0,7.0,271.0,369.0,1,1
18794402,abuddy,"Roane Skehan, Andrea",WUSA–TV,Anchor / Reporter,F,5063,2237,5502,Fri Jan 09 06:22:00 +0000 2009,True,False,51.0,8.0,14.0,100.0,173.0,1,1
22077368,lesleyclark,"Clark, Lesley",McClatchy Newspapers,National Correspondent,F,5045,997,20292,Thu Feb 26 23:13:11 +0000 2009,True,False,317.0,84.0,2.0,554.0,957.0,1,1
47893782,stevennelson10,"Nelson, Steven",U.S. News & World Report,Reporter,M,5040,2925,3179,Wed Jun 17 07:58:05 +0000 2009,False,False,33.0,5.0,9.0,38.0,85.0,1,1
32081228,OrenDorell,"Dorell, Oren",USA Today,Foreign Affairs Reporter,M,4762,2075,18166,Thu Apr 16 18:44:33 +0000 2009,True,False,125.0,100.0,35.0,119.0,379.0,1,1
382232114,EricMorath,"Morath, Eric",Wall Street Journal / Dow Jones,Economy Reporter,M,4748,1110,3738,Thu Sep 29 18:20:25 +0000 2011,True,False,28.0,0.0,3.0,17.0,48.0,1,1
29077161,grayjustin,"Gray, Justin",Cox Broadcasting,Washington Correspondent,M,4712,636,12960,Sun Apr 05 22:01:24 +0000 2009,True,False,115.0,72.0,22.0,219.0,428.0,1,1
12811862,ailsachang,"Chang, Ailsa",National Public Radio,Correspondent,F,4661,160,574,Tue Jan 29 02:35:07 +0000 2008,True,False,5.0,0.0,11.0,13.0,29.0,1,1
18734076,KateRyanWTOP,"Ryan, Kate",WTOP Radio,News Reporter,F,4628,3168,12764,Wed Jan 07 19:27:54 +0000 2009,True,False,77.0,12.0,5.0,50.0,144.0,1,1
29455548,PamelaKirkland,"Kirkland, Pamela",PBS NewsHour,Politics Producer / Reporter,F,4584,3395,2377,Tue Apr 07 14:13:56 +0000 2009,True,False,3.0,4.0,5.0,12.0,24.0,1,1
6828802,pergam,"Pergam, Andrew",McClatchy,"Vice President, Video and New Ventures",M,4383,2068,5581,Fri Jun 15 08:25:09 +0000 2007,False,False,2.0,1.0,0.0,3.0,6.0,1,1
234493276,BKingDC,"King, Robert P.",Politico,"Deputy Editor, Politico Pro",M,4369,1010,10179,Wed Jan 05 20:06:05 +0000 2011,True,False,47.0,49.0,12.0,195.0,303.0,1,1
637052996,6abcJeannette,"Reyes, Jeannette",WJLA–TV / Newschannel 8,Former Reporter,F,4290,847,8229,Mon Jul 16 15:28:07 +0000 2012,True,False,113.0,28.0,38.0,217.0,396.0,1,1
14924885,thomaswburr,"Burr, Thomas",Salt Lake Tribune,Washington Bureau Chief,M,4256,1260,13387,Tue May 27 20:05:37 +0000 2008,True,False,66.0,58.0,13.0,308.0,445.0,1,1
20760831,jeffsparshott,"Sparshott, Jeffrey",Wall Street Journal / Dow Jones,Reporter,M,4142,1079,6848,Fri Feb 13 10:17:09 +0000 2009,True,False,68.0,9.0,23.0,93.0,193.0,1,1
21326212,JenniferWishon,"Wishon, Jennifer",CBN News,White House Correspondent,F,4012,990,5008,Thu Feb 19 18:45:43 +0000 2009,False,False,129.0,15.0,19.0,49.0,212.0,1,1
21922229,ScottThuman,"Thuman, Scott",WJLA–TV / Newschannel 8,Chief Politcal Correspondent,M,3972,634,5374,Wed Feb 25 21:32:27 +0000 2009,True,False,29.0,4.0,1.0,0.0,34.0,1,1
3094004952,TyrelWatching,"Ventura, Tyrel",RTTV America,Investigative Journalist and Host,M,3962,66,430,Tue Mar 17 15:03:36 +0000 2015,False,False,11.0,5.0,6.0,13.0,35.0,1,1
137789852,JanieVelencia,"Velencia, Xhensila",,Reporter,F,3895,1496,8916,Tue Apr 27 19:36:12 +0000 2010,True,False,3.0,10.0,4.0,44.0,61.0,1,1
63717541,phillyrich1,"Weinstein, Richard",C–SPAN,Managing Editor,M,3827,698,27341,Fri Aug 07 13:21:16 +0000 2009,False,False,205.0,276.0,1532.0,248.0,2261.0,1,1
16115811,jgrovum,"Grovum, Jake",Financial Times,Social Media Editor,M,3768,3619,53493,Wed Sep 03 16:58:50 +0000 2008,True,False,157.0,196.0,213.0,736.0,1302.0,1,1
37865281,lindsaywise,"Wise, Lindsay",Kansas City Star,Washington Correspondent,F,3748,5000,17045,Tue May 05 05:22:06 +0000 2009,False,False,306.0,114.0,16.0,1013.0,1449.0,1,1
81168795,CorbinHiar,"Hiar, Corbin W.",E&E News,Natural Resources Reporter,M,3744,1911,25007,Fri Oct 09 18:15:29 +0000 2009,True,False,47.0,11.0,8.0,56.0,122.0,1,1
30295180,nbctracie,"Potts, Tracie",NBC Newschannel,Correspondent,F,3725,880,8296,Fri Apr 10 19:44:21 +0000 2009,False,False,34.0,0.0,8.0,9.0,51.0,1,1
749303,Zachary,"Warmbrodt, Zachary",Politico,Financial Services Reporter,M,3652,4126,5368,Fri Feb 02 22:31:28 +0000 2007,True,False,163.0,12.0,12.0,102.0,289.0,1,1
139856067,deliangoncalves,"Goncalves Perry, Delia",WUSA–TV,Reporter,F,3552,2417,9287,Mon May 03 21:58:40 +0000 2010,True,False,58.0,30.0,6.0,55.0,149.0,1,1
20336988,Briannaehley,"Ehley, Brianna Megan",Politico,Healthcare Reporter,F,3537,2603,9535,Sat Feb 07 22:12:51 +0000 2009,True,False,46.0,24.0,11.0,222.0,303.0,1,1
15606793,jordanjfrasier,"Frasier, Jordan",NBC News,"Producer / Digital Reporter, Meet the Press",M,3529,889,9310,Sat Jul 26 02:34:53 +0000 2008,False,False,42.0,26.0,6.0,50.0,124.0,1,1
21401086,LeslieABentz,"Bentz, Leslie",CNN,Assignment Editor,F,3508,278,7510,Fri Feb 20 14:41:26 +0000 2009,True,False,8.0,18.0,7.0,75.0,108.0,1,1
20696334,KristenhCNN,"Holmes, Kristen",CNN,Newsource Correspondent,F,3479,1778,5639,Thu Feb 12 17:37:17 +0000 2009,True,False,39.0,17.0,13.0,167.0,236.0,1,1
460246990,AnthonyAdragna,"Adragna, Anthony G.",Politico,Energy Reporter,M,3435,1001,11046,Tue Jan 10 15:07:11 +0000 2012,True,False,104.0,12.0,10.0,95.0,221.0,1,1
36776808,fschouten,"Schouten, Fredreka",USA Today,Reporter,F,3416,1420,4160,Thu Apr 30 21:23:11 +0000 2009,True,False,56.0,3.0,2.0,17.0,78.0,1,1
199251548,C4KylieM,"Morris, Kylie",Independent Television News (ITN),"Washington Correspondent, Channel 4 News",F,3324,1104,2317,Wed Oct 06 12:04:45 +0000 2010,True,False,29.0,5.0,5.0,217.0,256.0,1,1
363997734,DannyVinik,"Vinik, Daniel R.",Politico,"Assistant Editor, Politico Agenda",M,3310,2043,20342,Mon Aug 29 01:28:03 +0000 2011,True,False,21.0,1.0,11.0,7.0,40.0,1,1
183667282,cspanJeremy,"Art, Jeremy",C–SPAN,Social Media Senior Specialist,M,3253,816,9095,Fri Aug 27 15:57:53 +0000 2010,False,False,70.0,34.0,44.0,66.0,214.0,1,1
155973490,MeghanMcCarthy_,"McCarthy, Meghan",Morning Consult,Chief Content Officer,F,3200,1210,3640,Tue Jun 15 17:29:29 +0000 2010,False,False,1.0,0.0,1.0,7.0,9.0,1,1
54276497,loriamontgomery,"Montgomery, Lori",Washington Post,Deputy National Editor,F,3193,737,9431,Mon Jul 06 17:46:15 +0000 2009,False,False,132.0,60.0,12.0,678.0,882.0,1,1
255620328,CassieSpodak,"Spodak, Cassandra",CNN,Video Producer,F,3172,662,4016,Mon Feb 21 18:50:14 +0000 2011,True,False,58.0,16.0,1.0,62.0,137.0,1,1
25299244,jamiejmcintyre,"McIntyre, Jamie",Washington Examiner,"Senior Writer, Defense & National Security",M,3032,319,1667,Thu Mar 19 14:05:07 +0000 2009,False,False,218.0,17.0,1.0,17.0,253.0,1,1
48937174,barnardfox5dc,"Barnard, Bob",WTTG–Fox Television,Reporter,M,3023,1978,2734,Sat Jun 20 05:33:57 +0000 2009,True,False,44.0,0.0,11.0,3.0,58.0,1,1
24730470,davidjlynch,"Lynch, David",Financial Times,Washington Correspondent,M,3022,1517,12348,Mon Mar 16 17:29:19 +0000 2009,False,False,136.0,232.0,24.0,920.0,1312.0,1,1
31447311,dariusss,"Dixon, Darius Ajani",Politico,Energy Reporter,M,2987,1036,3408,Wed Apr 15 16:28:37 +0000 2009,True,False,25.0,35.0,19.0,52.0,131.0,1,1
22422168,ABC7Mike,"Conneen, Michael",WJLA–TV / Newschannel 8,TV Reporter and Anchor,M,2891,2243,20900,Sun Mar 01 23:30:41 +0000 2009,True,False,15.0,5.0,16.0,45.0,81.0,1,1
56475632,MonicaTrauzzi,"Trauzzi, Monica","Environment & Energy Publishing, LLC",managing editor for anchor and video at e&E news,F,2849,906,2519,Mon Jul 13 19:59:13 +0000 2009,False,False,3.0,0.0,3.0,20.0,26.0,1,1
241682176,Zachary_Cohen,"Cohen, Zachary C.",The Hotline,Governors Reporter,M,2843,3125,25529,Sat Jan 22 21:52:06 +0000 2011,True,False,124.0,62.0,87.0,230.0,503.0,1,1
482301201,m_rhodan,"Rhodan, Maya N.",Time Magazine,Reporter,F,2804,1201,6940,Fri Feb 03 19:09:19 +0000 2012,True,False,36.0,18.0,68.0,44.0,166.0,1,1
943814922,arogDC,"Rogers, Alex",National Journal,Reporter,M,2775,2125,5161,Mon Nov 12 15:37:57 +0000 2012,True,False,46.0,40.0,7.0,142.0,235.0,1,1
15887713,davidamichaels,"Michaels, David",Wall Street Journal / Dow Jones,Financial Regulation Reporter,M,2736,1218,3894,Mon Aug 18 02:41:42 +0000 2008,False,False,65.0,4.0,28.0,13.0,110.0,1,1
15497533,MikeSoraghan,"Soraghan, Mike",E&E News,"Reporter, Energywire",M,2695,642,17675,Sun Jul 20 01:58:19 +0000 2008,False,False,11.0,3.0,1.0,477.0,492.0,1,1
45128645,ajdukakis,"Dukakis, Alexandra",ABC News,Digital Political Reporter,F,2587,2469,6663,Sat Jun 06 13:28:17 +0000 2009,True,False,66.0,17.0,15.0,121.0,219.0,1,1
18992816,elysepg,"Perlmutter-Gumbiner, Elyse",NBC News,Producer,F,2502,571,5359,Wed Jan 14 20:08:52 +0000 2009,False,False,76.0,18.0,2.0,59.0,155.0,1,1
1286925638,KellieMeyerNews,"Meyer, Kellie",Lilly Broadcasting,Multimedia Reporter,F,2438,2433,5183,Thu Mar 21 20:44:20 +0000 2013,True,False,134.0,2.0,16.0,21.0,173.0,1,1
393596432,VictoriaFinkle,"Finkle, Victoria",,Freelance Banking Reporter,F,2434,1959,6061,Tue Oct 18 19:40:45 +0000 2011,False,False,15.0,15.0,7.0,106.0,143.0,1,1
106565465,laurabernardini,"Bernardini, Laura",CNN,Washington Director of Coverage,F,2355,954,1894,Tue Jan 19 23:59:18 +0000 2010,True,False,18.0,5.0,6.0,35.0,64.0,1,1
23034870,thomaswatkins,"Watkins, Thomas",Agence France-Presse,Pentagon Correspondent,M,2310,1463,1990,Fri Mar 06 05:26:50 +0000 2009,True,False,34.0,4.0,9.0,22.0,69.0,1,1
378752087,MichaelDoyle10,"Doyle, Michael",McClatchy Newspapers,Reporter,M,2300,626,7221,Fri Sep 23 19:06:50 +0000 2011,True,False,38.0,27.0,0.0,87.0,152.0,1,1
25630016,jackfitzdc,"Fitzpatrick, Jack",Morning Consult,Energy Reporter,M,2282,2974,8960,Sat Mar 21 03:09:57 +0000 2009,False,False,25.0,30.0,39.0,53.0,147.0,1,1
96230455,ABC7Suiters,"Suiters, Kimberly",WJLA–TV / Newschannel 8,Investigative Reporter,F,2249,298,3006,Fri Dec 11 23:28:30 +0000 2009,True,False,49.0,20.0,1.0,3.0,73.0,1,1
16910688,apeterka,"Peterka, Amanda E.",E&E News,Legal Reporter,F,2242,606,6389,Wed Oct 22 18:56:20 +0000 2008,False,False,174.0,33.0,7.0,73.0,287.0,1,1
602199246,relucasz,"Lucas, Ryan",CQ Roll Call,Intelligence & National Security Reporter,M,2227,448,2649,Thu Jun 07 19:04:24 +0000 2012,True,False,72.0,6.0,18.0,23.0,119.0,1,1
1542184387,BrendanBordelon,"Bordelon, Brendan Joseph",Morning Consult,Tech & Cybersecurity Reporter,M,2202,869,2983,Mon Jun 24 00:39:53 +0000 2013,True,False,19.0,71.0,16.0,192.0,298.0,1,1
2614546850,jmoorheadcnn,"Moorhead, Jeremy",CNN,Digital Politics Producer,M,2198,872,7013,Thu Jul 10 01:20:16 +0000 2014,True,False,17.0,26.0,36.0,307.0,386.0,1,1
339177761,lmarkoe,"Markoe, Lauren",Religion News Service,National Reporter,F,2186,1280,2697,Wed Jul 20 18:09:52 +0000 2011,False,False,73.0,0.0,1.0,9.0,83.0,1,1
21662510,mljamrisko,"Jamrisko, Michelle",Bloomberg News,U.S. Economy Reporter,F,2175,1079,3629,Mon Feb 23 15:54:00 +0000 2009,True,False,45.0,13.0,7.0,9.0,74.0,1,1
16034316,ClohertyWTOP,"Cloherty, Megan",WTOP Radio,Multimedia Reporter,F,2162,1137,6690,Thu Aug 28 23:14:55 +0000 2008,True,False,32.0,3.0,7.0,29.0,71.0,1,1
22695254,michelesalcedo,"Salcedo, Michele",Associated Press,Desk Editor,F,2141,1870,4706,Tue Mar 03 22:54:25 +0000 2009,True,False,18.0,34.0,1.0,18.0,71.0,1,1
17000028,jamesgibney,"Gibney, James",Bloomberg News,Editorial Writer,M,2120,938,15410,Mon Oct 27 15:11:53 +0000 2008,True,False,312.0,155.0,162.0,534.0,1163.0,1,1
192209368,sheerinjude,"Sheerin, Jude",Sky News,News Editior,M,2072,1470,5689,Sat Sep 18 13:59:03 +0000 2010,False,False,64.0,19.0,3.0,16.0,102.0,1,1
449027230,AnjKhem,"Khemlani, Anjalee",RTTV America,Deputy Managing Editor,F,2056,852,8364,Wed Dec 28 17:12:33 +0000 2011,True,False,92.0,24.0,18.0,117.0,251.0,1,1
16800722,atsneed,"Sneed, Adam T.",CityLab,Senior Associate Editor,M,2049,1481,20538,Thu Oct 16 02:45:55 +0000 2008,True,False,46.0,18.0,61.0,116.0,241.0,1,1
53127197,cspanMcArdle,"McArdle, John",C–SPAN,"Producer & Host, Washington Journal",M,2047,1006,1445,Thu Jul 02 17:26:36 +0000 2009,False,False,2.0,0.0,1.0,40.0,43.0,1,1
380355731,ricknbc,"Yarborough, Rick",WRC–TV / NBC–4,Investigative Producer,M,2026,1401,6449,Mon Sep 26 14:21:55 +0000 2011,True,False,113.0,6.0,2.0,137.0,258.0,1,1
48075214,johnhendren,"Hendren, John",Aljazeera English,Correspondent,M,2006,1803,4383,Wed Jun 17 19:09:31 +0000 2009,True,False,31.0,22.0,16.0,13.0,82.0,1,1
