Node-Id,Node-Title,attribute-Is-Verified-1-Twitter JSON all,attribute-Tweets-Sent-Count-1-Twitter JSON all,inDegreeCentrality-1-Twitter JSON all,inDegreeCentrality-1-Twitter JSON all-unscaled,kcore-1-Twitter JSON all,kcore-1-Twitter JSON all-unscaled,totalDegreeCentrality-1-Twitter JSON all,totalDegreeCentrality-1-Twitter JSON all-unscaled,twitter-actualInfluencer-1-Twitter JSON all,twitter-actualInfluencer-1-Twitter JSON all-unscaled,twitter-averageMentionsPerTweet-1-Twitter JSON all,twitter-averageMentionsPerTweet-1-Twitter JSON all-unscaled,twitter-mostMentioned-1-Twitter JSON all,twitter-mostMentioned-1-Twitter JSON all-unscaled,twitter-numberOfFollowers-1-Twitter JSON all,twitter-numberOfFollowers-1-Twitter JSON all-unscaled,twitter-potentialConnectors-1-Twitter JSON all,twitter-potentialConnectors-1-Twitter JSON all-unscaled,twitter-potentialReach-1-Twitter JSON all,twitter-potentialReach-1-Twitter JSON all-unscaled,twitter-reciprocalMentionsCliqueCount-1-Twitter JSON all,twitter-reciprocalMentionsCliqueCount-1-Twitter JSON all-unscaled,twitter-totalMentionsDegree-1-Twitter JSON all,twitter-totalMentionsDegree-1-Twitter JSON all-unscaled,twitter-totalMentionsKcore-1-Twitter JSON all,twitter-totalMentionsKcore-1-Twitter JSON all-unscaled,twitter-totalMentionsPageRank-1-Twitter JSON all,twitter-totalReciprocalMentionsUnweighted-1-Twitter JSON all,twitter-totalReciprocalMentionsUnweighted-1-Twitter JSON all-unscaled,twitter-trustedSource-1-Twitter JSON all,twitter-trustedSource-1-Twitter JSON all-unscaled,twitter-wantsToBeInfluencer-1-Twitter JSON all,twitter-wantsToBeInfluencer-1-Twitter JSON all-unscaled,weakComponentMembers-5-Twitter JSON all,weakComponentMembers-3-Twitter JSON all,weakComponentMembers-4-Twitter JSON all,weakComponentMembers-2-Twitter JSON all,
161286041,mkloughran,0,185,1.881e-05,49,0.001,3,2.368e-05,30,2.067e-05,22412,0.114,0.265,0.003,7,2.445e-04,532,2.010e-06,4525713,2.392e-06,5386459.500,0,0,2.018e-05,155,0.002,4,3.592e-04,0.002,5,0.002,5,0.005,11,1,1,1,1,
2385474493,TerenceHyland,0,130,2.534e-05,66,0.002,4,2.210e-05,28,7.854e-05,85142,0.219,0.508,0.005,11,3.060e-04,666,8.448e-06,19020236,3.978e-06,8956811,0.001,1,2.161e-05,166,0.003,7,2.356e-04,0.002,5,0.005,11,0.005,11,1,1,1,1,
204823934,benjaminpenn,0,251,4.185e-05,109,0.002,5,1.176e-04,149,7.774e-04,842750,0.188,0.434,0.012,28,8.574e-04,1866,2.525e-05,56853832,2.098e-05,47232156,0.004,4,7.499e-05,576,0.003,7,0.001,0.005,11,0.012,27,0.007,17,1,1,1,1,
2177577711,Genna_Douglas,0,13,0,0,0,0,0,0,7.797e-06,8452,0,0,0.003,7,1.061e-04,231,0,0,0,2493419.250,0,0,1.823e-06,14,0.002,5,1.157e-04,0,0,0.002,5,0,0,695,1,510,1,
2841927731,KristynHyland,0,1503,6.220e-05,162,0.002,4,3.631e-05,46,1.175e-04,127415,0.047,0.108,0.007,17,8.790e-04,1913,8.132e-06,18307816,3.098e-06,6974247.500,0,0,4.244e-05,326,0.003,7,4.599e-04,0.004,9,0.007,16,0.009,21,1,1,1,1,
492293655,agreilingkeane,0,126,2.227e-05,58,0.002,4,1.421e-05,18,1.009e-04,109429,0.199,0.460,0.005,12,0.003,5747,1.788e-05,40253260,9.005e-06,20274166,0.001,1,1.445e-05,111,0.003,7,1.603e-04,0.002,5,0.003,8,0.008,18,1,1,1,1,
4607,nancyscola,0,427,3.763e-05,98,0.003,6,2.763e-05,35,9.755e-04,1057442,0.099,0.230,0.010,23,0.005,10069,5.239e-05,117953968,2.859e-05,64356792,0.002,2,3.450e-05,265,0.006,13,3.096e-04,0.003,8,0.006,15,0.016,36,1,1,1,1,
37526845,patriciakime,0,152,1.229e-05,32,0.002,4,1.184e-05,15,2.617e-04,283699,0.091,0.211,0.003,7,0.001,3095,2.138e-05,48130440,2.589e-05,58292920,0.001,1,8.462e-06,65,0.003,6,1.502e-04,0.002,4,0.002,5,8.636e-04,2,1,1,1,1,
573149116,AriNatter,0,166,1.421e-05,37,0.002,5,1.026e-05,13,5.645e-04,611934,0.096,0.223,0.014,32,0.002,4409,7.530e-06,16953620,1.951e-05,43915384,0,0,2.213e-05,170,0.006,13,3.836e-04,0.003,6,0.011,25,0.003,8,1,1,1,1,
242893326,cflav,0,366,2.957e-05,77,0.003,8,2.605e-05,33,9.844e-04,1067143,0.091,0.210,0.009,21,0.002,4365,1.254e-05,28221352,4.018e-05,90465224,0.002,2,2.148e-05,165,0.005,12,3.707e-04,0.005,12,0.005,12,0.010,24,1,1,1,1,
117467779,palbergo,0,1236,4.454e-05,116,0.002,5,3.552e-05,45,1.751e-04,189763,0.041,0.094,0.009,22,5.473e-04,1191,1.135e-05,25561596,1.489e-05,33527028,0.001,1,3.945e-05,303,0.003,7,3.222e-04,0.006,13,0.009,20,0.013,29,1,1,1,1,
937099921,JimmyHKoo,0,768,4.915e-05,128,0.002,5,5.841e-05,74,1.922e-04,208373,0.072,0.167,0.006,15,3.989e-04,868,7.241e-06,16302838,4.672e-06,10517797,0,0,5.077e-05,390,0.003,7,4.187e-04,0.004,9,0.004,9,0.014,33,1,1,1,1,
245905047,PrivateAplin,0,180,2.073e-05,54,8.636e-04,2,3.078e-05,39,4.836e-05,52418,0.130,0.300,0.003,8,2.918e-04,635,6.126e-06,13791127,2.821e-06,6351782.500,0,0,1.927e-05,148,0.002,5,1.717e-04,8.636e-04,2,0.002,5,8.636e-04,2,1,1,1,1,
2250948913,RobTricchinelli,0,299,1.498e-05,39,0.002,5,1.737e-05,22,1.668e-04,180784,0.056,0.130,0.006,15,4.944e-04,1076,4.089e-06,9206994,6.845e-06,15410540,0.001,1,1.901e-05,146,0.003,7,2.667e-04,0.005,11,0.005,11,0.008,18,1,1,1,1,
59045843,sabrush,0,431,1.881e-05,49,8.636e-04,2,3.157e-06,4,5.543e-05,60088,0.049,0.114,0.003,8,0.003,5806,2.628e-05,59166616,3.817e-06,8594631,0,0,1.406e-05,108,0.002,5,1.176e-04,8.636e-04,2,0.003,7,0.009,22,1,1,1,1,
581304801,BarbaraYuill,0,202,7.680e-06,20,8.636e-04,2,2.368e-06,3,1.138e-05,12340,0.043,0.099,0.003,6,1.535e-04,334,0,501854,0,2473554.500,0,0,5.337e-06,41,0.002,5,1.075e-04,8.636e-04,2,0.003,6,4.318e-04,1,1,1,1,1,
2999641283,alexis_s_kramer,0,27,0,2,4.318e-04,1,1.579e-06,2,2.853e-05,30929,0.032,0.074,0.003,6,1.273e-04,277,0,99493.680,2.038e-06,4588574,0,0,4.687e-06,36,0.002,4,1.477e-04,4.318e-04,1,8.636e-04,2,4.318e-04,1,1,1,1,1,
134918286,deantscott,0,62,4.608e-06,12,0.001,3,3.157e-06,4,6.320e-04,685134,0.084,0.194,0.010,23,7.453e-04,1622,0,1671533,3.069e-05,69094016,0,0,1.094e-05,84,0.003,8,2.736e-04,0.001,3,0.006,15,0.002,5,696,1,1,1,
248088312,dalykyle,0,479,1.459e-05,38,0.003,6,1.737e-05,22,9.135e-04,990283,0.034,0.079,0.006,13,5.565e-04,1211,7.254e-06,16331280,5.400e-05,121586144,0.004,4,9.503e-06,73,0.003,7,1.537e-04,0.003,8,0.001,3,0.001,3,697,1,1,1,
827605131109793792,OSHAReporter,0,99,0,1,0,0,0,0,3.250e-05,35229,0.004,0.010,0.004,10,1.011e-04,220,0,0,2.599e-06,5851228,0,0,4.687e-06,36,0.003,7,1.687e-04,0,0,0.003,8,0,0,1,1,511,1,
1009749229,PerryECooper,0,469,4.032e-05,105,0.002,5,4.026e-05,51,1.855e-04,201066,0.097,0.224,0.007,17,5.128e-04,1116,1.005e-05,22634366,1.433e-05,32265430,0.002,2,3.346e-05,257,0.003,7,2.817e-04,0.004,9,0.007,16,0.008,18,1,1,1,1,
25465131,TomRisen,0,248,9.215e-06,24,4.318e-04,1,0,1,1.303e-05,14128,0.042,0.097,8.636e-04,2,0.001,3029,8.003e-06,18018146,1.925e-06,4334469,0,0,5.077e-06,39,4.318e-04,1,8.465e-05,4.318e-04,1,0,0,0.005,12,1,1,1,1,
609216909,AMazumdar_IP,0,25,0,2,8.636e-04,2,1.579e-06,2,7.919e-06,8584,0.035,0.080,8.636e-04,2,6.893e-05,150,0,27647.559,2.452e-06,5520790,0,0,0,7,8.636e-04,2,8.909e-05,8.636e-04,2,0,0,0,0,698,1,1,240,
83616201,tradereporter,0,32,3.840e-06,10,8.636e-04,2,3.157e-06,4,6.694e-05,72564,0.135,0.312,0.003,6,0.002,3292,3.065e-06,6901287,9.925e-06,22344672,0,0,2.864e-06,22,0.002,4,1.303e-04,8.636e-04,2,4.318e-04,1,8.636e-04,2,699,1,1,1,
1364920530,perpleckst,0,51,6.528e-06,17,0.002,4,3.947e-06,5,3.612e-05,39158,0.144,0.333,0.004,10,1.259e-04,274,0,2305043.500,4.495e-06,10119830,0.002,2,7.811e-06,60,0.003,7,1.289e-04,0.002,4,0.001,3,0.003,6,1,1,1,1,
2194802730,BronwynMixter,0,122,2.073e-05,54,0.002,4,2.447e-05,31,5.482e-05,59428,0.191,0.443,0.004,9,1.617e-04,352,5.791e-06,13038300,7.199e-06,16207671,0,0,1.823e-05,140,0.003,6,1.994e-04,0.003,7,0.003,6,0.006,13,1,1,1,1,
3917285862,Dana_A_Elfin,0,25,0,3,8.636e-04,2,3.157e-06,4,6.145e-06,6661,0.052,0.120,0.002,4,4.503e-05,98,0,17510.551,1.576e-06,3548865.500,0,0,2.734e-06,21,0.001,3,1.097e-04,8.636e-04,2,4.318e-04,1,8.636e-04,2,1,1,1,1,
27903091,energymetrodesk,0,10,0,0,0,0,0,0,0,134,0,0,0,0,6.157e-05,134,0,0,0,0,0,0,0,0,0,0,7.896e-05,0,0,0,0,0,0,700,139,512,241,
1676010254,BillTomson4,0,9,0,2,4.318e-04,1,0,1,6.087e-06,6598,0.096,0.222,4.318e-04,1,2.169e-04,472,0,107601.938,0,2162722.750,0,0,0,3,4.318e-04,1,9.759e-05,4.318e-04,1,0,0,0,0,701,1,513,242,
164045545,hagstromreport,0,21,0,2,0,0,0,0,1.259e-05,13649,0.041,0.095,0.002,5,0.001,2807,0,0,0,2615730.500,0,0,0,6,8.636e-04,2,1.047e-04,0,0,0,0,0,0,702,1,514,243,
104938186,rachelpleven,0,65,9.215e-06,24,0.002,4,1.263e-05,16,7.416e-05,80386,0.159,0.369,0.007,16,7.550e-04,1643,4.909e-06,11052044,4.886e-06,11001235,0.002,2,1.185e-05,91,0.003,7,2.247e-04,0.003,8,0.005,12,0.005,11,1,1,1,1,
15582894,rebeccamkern,0,239,2.265e-05,59,0.002,4,1.105e-05,14,1.151e-04,124736,0.107,0.247,0.007,16,9.847e-04,2143,1.074e-05,24168928,8.909e-06,20057302,0.002,2,1.979e-05,152,0.003,7,1.999e-04,0.002,5,0.006,13,0.006,14,1,1,1,1,
184143817,theodoricmeyer,0,56,1.037e-05,27,0.002,4,3.947e-06,5,0.001,1503552,0.208,0.482,0.011,26,0.001,2307,7.698e-06,17332242,5.790e-05,130354672,0,0,1.054e-05,81,0.009,20,2.432e-04,0.002,4,0.005,12,0.003,7,703,1,1,1,
708377337449029632,llabrecqueindc,0,63,1.651e-05,43,8.636e-04,2,7.104e-06,9,1.212e-05,13138,0.295,0.683,0.003,7,1.002e-04,218,2.442e-06,5498014,2.355e-06,5301817,0,0,9.764e-06,75,0.002,5,1.195e-04,0.001,3,0.002,4,0.004,9,1,1,1,1,
290676747,Casey_J_Wooten,0,539,6.566e-05,171,0.003,6,7.104e-06,9,1.347e-04,146056,0.137,0.317,0.006,13,3.207e-04,698,5.459e-06,12290601,2.126e-05,47872444,0.002,2,4.179e-05,321,0.004,9,1.222e-04,0.003,6,8.636e-04,2,0.032,75,1,1,1,1,
17791114,samrpearson,0,62,9.599e-06,25,4.318e-04,1,7.104e-06,9,4.375e-05,47426,0.174,0.403,0.003,8,1.907e-04,415,2.398e-06,5399570,3.858e-06,8685813,0,0,9.113e-06,70,0.003,6,1.264e-04,4.318e-04,1,0.002,4,0.004,9,1,1,1,1,
3246905603,jbcasuga,0,161,2.534e-05,66,0.002,4,2.684e-05,34,1.268e-04,137413,0.177,0.410,0.004,10,1.323e-04,288,3.033e-06,6827814,1.179e-05,26542630,0.001,1,2.539e-05,195,0.003,6,3.200e-04,0.002,4,0.003,8,0.003,8,1,1,1,1,
17679229,TiffanyStecker,0,242,2.880e-05,75,0.002,4,3.868e-05,49,1.171e-04,126892,0.134,0.310,0.010,23,0.001,3021,7.873e-06,17724186,5.592e-06,12589121,0.005,5,2.877e-05,221,0.003,7,3.751e-04,0.006,13,0.006,15,0.013,29,1,1,1,1,
128944712,patrizzuto,0,47,1.920e-06,5,8.636e-04,2,2.368e-06,3,5.349e-05,57987,0.046,0.106,0.005,11,1.590e-04,346,0,90574.922,3.358e-06,7560537,0,0,7.551e-06,58,0.003,7,1.644e-04,8.636e-04,2,0.003,8,0,0,1,1,1,1,
234493276,BKingDC,0,304,5.299e-05,138,0.004,10,2.842e-05,36,7.694e-04,834050,0.196,0.454,0.009,22,0.002,4367,3.562e-05,80197976,3.985e-05,89727600,0.002,2,3.606e-05,277,0.006,14,2.002e-04,0.006,14,0.008,19,0.019,43,1,1,1,1,
49699576,phendrie,0,8,0,3,0,0,0,0,0,113,0.162,0.375,0,0,5.192e-05,113,0,146528.656,0,0,0,0,0,4,0,0,7.896e-05,0,0,0,0,4.318e-04,1,704,1,515,1,
20336988,Briannaehley,0,303,7.910e-05,206,0.005,12,4.815e-05,61,8.046e-04,872256,0.294,0.680,0.012,27,0.002,3534,5.118e-05,115233336,2.318e-05,52179320,0.008,7,5.728e-05,440,0.008,18,2.541e-04,0.006,15,0.006,15,0.022,51,1,1,1,1,
34435477,elvina_nawaguna,0,188,1.190e-05,31,0.002,5,1.026e-05,13,1.641e-04,177863,0.071,0.165,0.007,17,6.415e-04,1396,1.691e-06,3807994,1.134e-05,25522942,0,0,1.172e-05,90,0.003,8,2.104e-04,0.003,6,0.004,10,0.003,8,1,1,1,1,
15129727,nickjuliano,0,254,4.493e-05,117,0.004,10,2.605e-05,33,4.829e-04,523510,0.199,0.461,0.010,24,0.002,4748,3.676e-05,82767192,2.353e-05,52986184,0.011,10,3.359e-05,258,0.006,13,2.437e-04,0.006,14,0.007,17,0.018,41,705,1,1,1,
48125246,kathrynwolfe,0,383,5.261e-05,137,0.002,4,9.472e-06,12,1.064e-04,115390,0.154,0.358,0.003,8,0.001,3264,1.731e-05,38982924,1.222e-05,27519378,0,0,3.463e-05,266,0.003,7,1.086e-04,0.002,4,0.002,5,0.026,61,1,1,1,1,
373551099,KevinBogardus,0,713,2.008e-04,523,0.004,10,1.255e-04,159,0.001,1159618,0.317,0.734,0.019,43,0.001,2707,3.431e-05,77248744,3.347e-05,75355592,0.046,43,1.392e-04,1069,0.006,13,6.307e-04,0.014,32,0.013,29,0.036,83,1,1,1,1,
568565386,Jason_Plautz,0,24,6.144e-06,16,0.003,7,7.894e-06,10,2.400e-04,260134,0.288,0.667,0.009,21,0.001,2384,1.848e-06,4161221.750,1.660e-05,37369088,0.001,1,8.852e-06,68,0.006,13,2.382e-04,0.003,8,0.006,14,8.636e-04,2,706,1,1,1,
241682176,Zachary_Cohen,0,503,5.145e-05,134,0.003,8,4.341e-05,55,6.851e-04,742690,0.115,0.266,0.009,20,0.001,2843,1.945e-05,43782616,4.269e-05,96107208,0.005,5,3.593e-05,276,0.005,12,2.987e-04,0.006,14,0.006,15,0.013,31,1,1,1,1,
2431125427,Brian_Faler,0,27,0,0,0,0,0,0,1.879e-04,203683,0,0,0.003,7,4.466e-04,972,0,0,1.695e-05,38156000,0,0,3.124e-06,24,0.003,7,2.301e-04,0,0,8.636e-04,2,0,0,707,1,516,1,
301628954,ACapaccio,0,76,0,0,0,0,0,0,2.069e-04,224274,0,0,0.007,16,0.002,5017,0,0,1.417e-05,31898238,0,0,8.462e-06,65,0.005,11,1.782e-04,0,0,0.005,12,0,0,708,1,517,1,
25630016,jackfitzdc,0,147,1.766e-05,46,0.003,7,1.263e-05,16,3.221e-04,349137,0.135,0.313,0.009,21,0.001,2281,8.145e-06,18337338,2.423e-05,54550384,0.002,2,1.341e-05,103,0.005,12,1.892e-04,0.005,11,0.003,6,0.006,15,1,1,1,1,
15567780,JenJudson,0,705,1.179e-04,307,0.004,10,1.129e-04,143,0.001,1327875,0.188,0.435,0.008,19,0.003,5498,4.926e-05,110904144,3.700e-05,83304408,0.003,3,6.796e-05,522,0.006,14,4.725e-04,0.006,13,0.006,15,0.006,14,1,1,1,1,
486994518,MichelleTan32,0,82,1.382e-05,36,0.002,4,2.052e-05,26,2.370e-04,256948,0.190,0.439,0.004,10,9.466e-04,2060,1.390e-05,31291516,1.508e-05,33959500,0.001,1,1.094e-05,84,0.004,10,2.234e-04,0.002,5,0.004,9,0.001,3,1,1,1,1,
20726699,stmuchmore,0,34,1.536e-06,4,0,0,0,0,3.689e-06,3999,0.051,0.118,4.318e-04,1,6.125e-04,1333,0,707831.938,0,0,0,0,0,4,0,0,7.896e-05,0,0,0,0,0,0,709,1,518,244,
2157198914,PatrickMRucker,0,47,3.840e-06,10,0.001,3,3.947e-06,5,4.328e-05,46916,0.092,0.213,0.002,4,6.107e-04,1329,4.136e-06,9312331,3.527e-06,7940524,0,0,3.775e-06,29,0.002,4,1.057e-04,0.001,3,0.002,4,0.002,4,710,1,1,1,
749303,Zachary,0,289,2.726e-05,71,0.003,7,1.894e-05,24,0.001,1315255,0.106,0.246,0.014,33,0.002,3650,2.367e-05,53279936,4.415e-05,99398104,0.002,2,3.372e-05,259,0.006,15,5.046e-04,0.004,10,0.012,28,0.011,26,711,1,1,1,
15485844,khefling,0,84,1.344e-05,35,8.636e-04,2,4.736e-06,6,2.571e-04,278665,0.180,0.417,0.004,10,0.003,7172,2.029e-05,45678076,1.895e-05,42652920,0,0,8.202e-06,63,0.004,9,1.227e-04,8.636e-04,2,8.636e-04,2,0.002,5,1,1,1,1,
96405362,laurenonthehill,0,467,2.611e-05,68,0.002,4,4.105e-05,52,3.478e-04,376973,0.063,0.146,0.007,16,0.002,3392,1.887e-05,42489776,1.277e-05,28754008,0.001,1,2.291e-05,176,0.003,7,4.231e-04,0.004,10,0.006,13,0.006,13,1,1,1,1,
17634686,cyram,0,45,7.296e-06,19,0.001,3,3.947e-06,5,8.550e-05,92686,0.182,0.422,0.003,7,4.296e-04,935,2.586e-06,5821710,1.488e-05,33490026,0,0,5.077e-06,39,0.002,5,1.025e-04,0.002,4,0,0,0.004,9,1,1,1,1,
16314506,ericengleman,0,33,4.608e-06,12,0.002,5,7.104e-06,9,1.125e-04,121977,0.157,0.364,0.003,6,0.002,3907,6.661e-06,14995862,1.212e-05,27292768,0.001,1,4.947e-06,38,0.003,6,1.246e-04,0.002,5,0.001,3,0.002,4,712,1,1,1,
53739928,davidbschultz,0,130,1.574e-05,41,0.002,4,1.421e-05,18,8.636e-05,93617,0.136,0.315,0.006,13,7.504e-04,1633,4.750e-06,10694475,4.043e-06,9102854,0.002,2,1.575e-05,121,0.003,7,2.225e-04,0.002,5,0.003,6,0.005,11,1,1,1,1,
22586564,michaelschaffer,0,59,2.688e-06,7,4.318e-04,1,3.157e-06,4,2.376e-04,257561,0.051,0.119,0.001,3,0.001,3228,5.932e-06,13354769,3.216e-05,72395496,0,0,2.864e-06,22,0.001,3,1.304e-04,4.318e-04,1,8.636e-04,2,8.636e-04,2,713,1,1,1,
513664497,datlowen,0,6,0,0,0,0,0,0,1.154e-05,12513,0,0,0.002,4,3.676e-05,80,0,0,2.814e-06,6335905.500,0,0,0,9,0.001,3,9.875e-05,0,0,0.001,3,0,0,714,1,519,1,
277959406,MedResJourno,0,304,4.800e-05,125,0.002,5,2.210e-05,28,3.987e-05,43222,0.178,0.411,0.004,9,3.791e-04,825,1.323e-05,29781934,5.045e-06,11357989,0.001,1,3.111e-05,239,0.003,6,1.325e-04,0.003,8,0.002,4,0.013,29,1,1,1,1,
235307346,LaurieAsseo,0,164,7.449e-05,194,0.002,5,3.000e-05,38,4.089e-04,443287,0.511,1.183,0.004,9,6.203e-05,135,2.983e-06,6716766,3.690e-05,83083672,0.003,3,3.085e-05,237,0.003,7,2.793e-04,0.003,7,0.003,7,0,0,715,1,1,1,
17417739,laurapdavison,0,32,3.840e-06,10,8.636e-04,2,3.947e-06,5,7.784e-05,84379,0.135,0.312,0.008,18,6.608e-04,1438,4.860e-06,10942739,8.291e-06,18666430,0,0,6.900e-06,53,0.003,7,2.548e-04,8.636e-04,2,0.002,5,0.001,3,716,1,1,1,
62525647,caroline_jones_,0,44,0,3,4.318e-04,1,0,1,6.274e-06,6801,0.029,0.068,4.318e-04,1,3.336e-04,726,0,384799.312,2.688e-06,6050910,0,0,0,4,4.318e-04,1,8.453e-05,4.318e-04,1,0,0,0,0,717,1,1,245,
20713331,CorpCrimeReport,0,250,0,1,0,0,0,0,1.601e-06,1736,0.002,0.004,0,0,7.977e-04,1736,0,665469.500,0,0,0,0,0,1,0,0,7.896e-05,0,0,0,0,0,0,718,1,520,246,
18126916,adamnpeck,0,161,1.920e-06,5,4.318e-04,1,0,1,8.781e-05,95189,0.013,0.031,8.636e-04,2,6.387e-04,1390,1.908e-06,4295258,1.655e-05,37257968,0,0,0,8,8.636e-04,2,8.290e-05,4.318e-04,1,0,0,4.318e-04,1,719,1,1,1,
57754211,Joenewsguy,0,136,1.037e-05,27,0.002,5,5.526e-06,7,1.072e-04,116155,0.086,0.199,0.004,9,3.341e-04,727,3.286e-06,7398595.500,1.744e-05,39255916,0,0,8.202e-06,63,0.003,7,1.290e-04,0.002,5,0.003,6,0.006,13,1,1,1,1,
46501372,JeremyStahl,0,135,6.912e-06,18,4.318e-04,1,0,1,7.224e-05,78314,0.058,0.133,8.636e-04,2,0.003,6166,2.181e-05,49094680,1.354e-05,30485846,0,0,4.817e-06,37,8.636e-04,2,1.139e-04,4.318e-04,1,4.318e-04,1,0.004,9,720,1,521,1,
127739478,rachelegross,0,293,5.376e-06,14,4.318e-04,1,5.526e-06,7,3.660e-05,39678,0.021,0.048,0.002,4,0.001,2324,0,1072077.500,2.239e-06,5039869.500,0,0,2.994e-06,23,8.636e-04,2,2.103e-04,8.636e-04,2,4.318e-04,1,0,0,721,1,521,1,
46941602,GoldieStandard,0,241,8.448e-06,22,0,0,0,0,9.853e-05,106806,0.039,0.091,4.318e-04,1,0.004,7629,7.246e-06,16313818,0,0,0,0,3.775e-06,29,0,0,7.896e-05,0,0,4.318e-04,1,0.003,7,1,1,522,1,
334083007,kfieldCHE,0,2,0,0,0,0,0,0,3.624e-05,39283,0,0,8.636e-04,2,6.424e-04,1398,0,0,1.625e-06,3657646.500,0,0,0,4,4.318e-04,1,1.266e-04,0,0,0,0,0,0,722,1,523,247,
251496437,karynbruggeman,0,107,9.215e-06,24,4.318e-04,1,3.947e-06,5,3.223e-05,34940,0.097,0.224,0.001,3,8.726e-04,1899,4.816e-06,10842508,5.636e-06,12689951,0,0,6.639e-06,51,8.636e-04,2,9.285e-05,4.318e-04,1,8.636e-04,2,0.006,15,1,1,1,1,
4492722868,JacklynWille,0,150,6.912e-06,18,0.002,4,1.026e-05,13,5.084e-05,55117,0.052,0.120,0.006,14,2.403e-04,523,2.724e-06,6131822,4.619e-06,10399873,0,0,1.263e-05,97,0.003,7,2.195e-04,0.002,5,0.005,12,0.004,9,1,1,1,1,
1002229862,HMRothmandc,0,189,3.456e-05,90,0.002,5,2.842e-05,36,6.944e-05,75273,0.206,0.476,0.006,15,2.371e-04,516,4.956e-06,11158002,4.639e-06,10444032,0.001,1,2.578e-05,198,0.003,7,1.852e-04,0.005,11,0.005,12,0.013,31,1,1,1,1,
305668829,JamesLSwann,0,160,2.688e-06,7,0.001,3,5.526e-06,7,3.031e-05,32857,0.019,0.044,0.003,6,4.673e-04,1017,1.251e-06,2815580.500,5.275e-06,11875056,0,0,4.426e-06,34,0.002,4,1.413e-04,0.001,3,0.002,4,0.001,3,1,1,1,1,
323672582,JBWogan,0,134,5.760e-06,15,0,0,0,0,8.207e-06,8897,0.048,0.112,4.318e-04,1,5.840e-04,1271,0,2184263.750,0,0,0,0,2.994e-06,23,0,0,7.896e-05,0,0,0,0,0.002,4,723,1,524,1,
23961487,LizFarmerTweets,0,94,0,3,0,0,0,0,2.441e-05,26461,0.014,0.032,8.636e-04,2,0.001,3120,0,0,0,13981.001,0,0,1.823e-06,14,0,0,1.224e-04,0,0,4.318e-04,1,0,0,1,1,525,1,
2165351672,JulianSadur,0,331,0,2,0,0,0,0,0,652,0.003,0.006,0,0,2.996e-04,652,0,50771.477,0,0,0,0,0,3,0,0,7.896e-05,0,0,0,0,4.318e-04,1,1,1,526,1,
48787554,FCNP_Nicholas,0,113,1.536e-06,4,0,0,0,0,3.933e-05,42630,0.015,0.035,4.318e-04,1,0.007,14210,5.790e-06,13036260,0,0,0,0,0,7,0,0,7.896e-05,0,0,4.318e-04,1,0.001,3,1,1,527,1,
15754348,emlybelz,0,151,3.456e-06,9,4.318e-04,1,0,1,9.248e-05,100246,0.026,0.060,0.001,3,8.933e-04,1944,7.511e-06,16910920,1.971e-05,44377324,0,0,2.343e-06,18,4.318e-04,1,1.224e-04,4.318e-04,1,8.636e-04,2,8.636e-04,2,724,1,1,1,
28262779,EitanArom,0,284,3.072e-06,8,0,0,0,0,6.129e-06,6644,0.012,0.028,4.318e-04,1,2.775e-04,604,0,470966.625,0,0,0,0,1.432e-06,11,0,0,7.896e-05,0,0,4.318e-04,1,4.318e-04,1,1,1,528,248,
3308294199,PatrickGregry,0,393,4.877e-05,127,0.002,5,3.394e-05,43,1.670e-04,181025,0.140,0.323,0.005,12,3.189e-04,694,1.143e-05,25725586,1.316e-05,29623240,0.002,2,4.075e-05,313,0.003,6,2.557e-04,0.003,8,0.004,9,0.010,24,1,1,1,1,
1114749608,Tom_PTaylor,0,311,7.142e-05,186,0.001,3,2.210e-05,28,1.274e-04,138082,0.258,0.598,0.005,11,6.663e-04,1450,1.436e-05,32338032,1.238e-05,27863992,0.001,1,5.754e-05,442,0.003,6,2.720e-04,0.001,3,0.005,11,0.002,5,1,1,1,1,
112890747,Mctaguej,0,574,8.448e-06,22,4.318e-04,1,6.315e-06,8,8.030e-05,87048,0.017,0.038,8.636e-04,2,6.341e-04,1380,7.985e-06,17976576,1.593e-05,35857940,0,0,4.036e-06,31,4.318e-04,1,1.011e-04,4.318e-04,1,0,0,4.318e-04,1,1,1,1,1,
116877154,PhilipBrasher,0,59,2.304e-06,6,4.318e-04,1,2.368e-06,3,1.095e-05,11873,0.044,0.102,0.002,4,0.003,6126,4.368e-06,9833044,0,2599378.250,0,0,2.213e-06,17,8.636e-04,2,2.411e-04,8.636e-04,2,8.636e-04,2,0.002,5,725,1,513,1,
17423992,suzyji,0,275,1.728e-05,45,0.002,5,1.026e-05,13,6.570e-04,712186,0.071,0.164,0.004,9,0.009,19383,5.584e-05,125720640,3.208e-05,72230896,0.002,2,1.185e-05,91,0.003,7,1.465e-04,0.002,5,0.002,5,0.004,10,1,1,1,1,
16910688,apeterka,0,287,4.032e-05,105,0.004,10,8.525e-05,108,6.554e-04,710415,0.158,0.366,0.012,27,0.001,2240,1.276e-05,28724526,2.031e-05,45729244,0.022,20,5.181e-05,398,0.006,13,5.940e-04,0.007,17,0.007,17,0.007,17,1,1,1,1,
