"jameslswann","305668829","Swann, James L.","Bloomberg BNA","Healthcare Fraud Reporter","M","995","1171","4322","Thu May 26 16:09:45 +0000 2011","True","False"
"tom_ptaylor","1114749608","Taylor, Thomas P.","Bloomberg BNA","News Director, Litigation & Legal ","M","1432","674","7174","Wed Jan 23 16:25:33 +0000 2013","True","False"
"toporhcf","826808800921403393","Topor, Eric D.","Bloomberg BNA","Senior Legal Editor, Health Law News ","M","17","21","14","Wed Feb 01 15:05:54 +0000 2017","False","False"
"robtricchinelli","2250948913","Tricchinelli, Robert","Bloomberg BNA","Financial Regulation Reporter","M","1043","1016","5232","Tue Dec 17 20:36:58 +0000 2013","True","False"
"alvittorio","63347727","Vittorio, Andrea L.","Bloomberg BNA","Corporate Government & Sustainability Reporter","F","843","2037","373","Thu Aug 06 02:55:32 +0000 2009","True","False"
"rebecca_wilhelm","1126215781","Wilhelm, Rebecca E.","Bloomberg BNA","Legal Editor","F","157","279","1500","Sun Jan 27 21:03:03 +0000 2013","False","False"
"jacklynwille","4492722868","Wille, Jacklyn","Bloomberg BNA","Retirement & Health Reporter","F","456","376","1185","Tue Dec 15 14:02:35 +0000 2015","False","False"
"casey_j_wooten","290676747","Wooten, Casey","Bloomberg BNA","Food & Agriculture Reporter","M","667","1291","3424","Sat Apr 30 18:08:43 +0000 2011","True","False"
"barbarayuill","581304801","Yuill, Barbara","Bloomberg BNA","News Director","F","317","260","1582","Tue May 15 20:30:49 +0000 2012","False","False"
"barbagallopaul","235205538","Barbagallo, Paul John","Bloomberg News","Editor, U.S. Telecom, Media & Entertainment","M","1148","1690","435","Fri Jan 07 16:29:01 +0000 2011","True","False"
"steventdennis","46557945","Dennis, Steven T.","Bloomberg News","Congressional Reporter","M","43242","8895","65092","Fri Jun 12 02:29:03 +0000 2009","True","False"
"bfischermartin","20776497","Fischer Martin, Betsy","Bloomberg News","Co-host, Masters in Politics Podcast","F","50768","3890","13050","Fri Feb 13 15:11:11 +0000 2009","True","False"
"sahilkapur","19847765","Kapur, Sahil","Bloomberg News","National Political Reporter","M","64325","527","50259","Sun Feb 01 05:18:57 +0000 2009","True","False"
"arinatter","573149116","Natter, Ari J.","Bloomberg News","Energy Policy Reporter","M","4278","549","5799","Mon May 07 00:31:20 +0000 2012","True","False"
"kevcirilli","15570213","Cirilli, Kevin N.","Bloomberg TV","Chief Washington Correspondent","M","23401","2506","25620","Wed Jul 23 19:14:48 +0000 2008","True","False"
"kristina_wong","18482836","Wong, Kristina","Breitbart News","Pentagon Correspondent","F","13966","1624","22390","Tue Dec 30 17:44:26 +0000 2008","True","False"
"eggerton","41909059","Eggerton, John S.","Broadcasting & Cable","Reporter","M","5413","1942","22611","Fri May 22 21:49:24 +0000 2009","False","False"
"alexis_levinson","188857501","Levinson, Alexis R.","BuzzFeed","Reporter","F","24832","1853","20802","Thu Sep 09 19:19:59 +0000 2010","True","False"
"tparti","47837269","Parti, Tarini","BuzzFeed","Reporter","F","7625","1050","5513","Wed Jun 17 03:16:35 +0000 2009","True","False"
"zoetillman","52392666","Tillman, Zoe","BuzzFeed","Courts & Justice Reporter","F","14452","1126","12258","Tue Jun 30 13:23:50 +0000 2009","True","False"
"jdickerson","4119741","Dickerson, John","CBS News","Moderator, Face the Nation","M","2133806","1704","20360","Wed Apr 11 03:51:01 +0000 2007","True","False"
"rebeccashabad","19195094","Shabad, Rebecca Danielle","CBS News","Politics Reporter","F","7039","2214","74694","Mon Jan 19 18:38:52 +0000 2009","True","False"
"billehart","35047258","Ehart, William","CEO Update","Reporter","M","388","998","294","Fri Apr 24 21:31:57 +0000 2009","False","False"
"emma_dumain","243337600","Dumain, Emma","Charleston Post and Courier","D.C. Correspondent","F","8943","1334","12515","Wed Jan 26 20:48:06 +0000 2011","False","False"
"atsneed","16800722","Sneed, Adam T.","CityLab","Senior Associate Editor","M","2028","1474","20393","Thu Oct 16 02:45:55 +0000 2008","True","False"
"katebennett_dc","55369810","Bennett, Kate G.","CNN","White House Reporter","F","19450","999","19080","Thu Jul 09 21:34:30 +0000 2009","True","False"
"dhberman","21842781","Berman, Dan","CNN","Digital Enterprise Editor","M","7021","2337","25432","Wed Feb 25 06:25:31 +0000 2009","True","False"
"foxreports","360080772","Fox, Lauren","CNN","Congressional Reporter","F","6607","1238","7601","Mon Aug 22 17:13:08 +0000 2011","False","False"
"jeremyherb","150686538","Herb, Jeremy","CNN","National Security Reporter","M","7945","2177","11631","Tue Jun 01 15:19:58 +0000 2010","True","False"
"talkopan","159655293","Kopan, Tal","CNN","Political Reporter","F","10509","1235","21147","Sat Jun 26 00:20:40 +0000 2010","True","False"
"mjkorade","526784196","Korade, Matthew","CNN","Editor, CNN Politics","M","1123","858","53","Fri Mar 16 20:53:21 +0000 2012","True","False"
"leighmunsil","18501487","Munsil, Leigh","CNN","Breaking News Editor, CNN Politics","F","10834","6970","46375","Wed Dec 31 07:00:52 +0000 2008","True","False"
"mkraju","39155029","Raju, Manu K.","CNN","Senior Congressional Reporter","M","78982","3394","19429","Mon May 11 01:13:00 +0000 2009","True","False"
"rebeccarnelson","42142849","Nelson, Rebecca R.","Cosmopolitan","Senior Political Writer","F","3018","1386","7548","Sun May 24 02:09:55 +0000 2009","True","False"
"bridgetbhc","474974313","Bowman, Bridget M.","CQ Roll Call","Senior Reporter","F","4022","1330","7200","Thu Jan 26 15:05:55 +0000 2012","False","False"
"jasonjdick","217530311","Dick, Jason J.","CQ Roll Call","Deputy Editor","M","1799","125","3052","Fri Nov 19 19:50:00 +0000 2010","False","False"
"ericmgarcia","25702314","Garcia, Eric M.","CQ Roll Call","Reporter","M","2960","3748","42198","Sat Mar 21 17:44:40 +0000 2009","False","False"
"davidhawkings","218982732","Hawkings, Jr., David Mark","CQ Roll Call","Senior Editor","M","3928","861","998","Tue Nov 23 16:39:03 +0000 2010","False","False"
"nielslesniewski","140286364","Lesniewski, Niels P.","CQ Roll Call","Senior Senate Reporter","M","22046","2402","69147","Wed May 05 03:22:19 +0000 2010","False","False"
"eemershon","158826094","Mershon, Erin","CQ Roll Call","Health Policy Reporter","F","3560","1427","2077","Wed Jun 23 19:15:47 +0000 2010","True","False"
"sfpathe","550762459","Pathe, Simone F.","CQ Roll Call","Senior Political Reporter","F","2839","2614","5404","Wed Apr 11 06:46:22 +0000 2012","True","False"
"mrwaltershapiro","185360823","Shapiro, Walter","CQ Roll Call","Columnist","M","9627","999","12723","Tue Aug 31 20:19:37 +0000 2010","False","False"
"jenjudson","15567780","Judson, Jennifer","Defense News","Reporter","F","5167","2088","9480","Wed Jul 23 17:30:04 +0000 2008","True","False"
"defensebaron","19038768","Baron, Kevin","Defense One","Executive Editor","M","31487","4538","55203","Thu Jan 15 20:59:03 +0000 2009","True","False"
"deftechpat","25819140","Tucker, Patrick M.","Defense One","Tech Editor","M","15782","3078","16014","Sun Mar 22 13:49:21 +0000 2009","True","False"
"natsecwatson","399868775","Watson, Benjamin","Defense One","News Editor","M","3647","2625","9614","Fri Oct 28 04:59:55 +0000 2011","True","False"
"marcusreports","240737740","Weisgerber, Marcus A.","Defense One","Global Business Editor","M","14624","1141","7643","Thu Jan 20 16:39:00 +0000 2011","True","False"
"keith_laing","130274805","Laing, Keith","Detroit News","D.C. Correspondent","M","2897","2115","13288","Tue Apr 06 21:06:04 +0000 2010","True","False"
"davidpluviose","546317956","Pluviose, David","Diverse: Issues in Higher Education","Executive Editor","M","222","12","67","Thu Apr 05 22:02:57 +0000 2012","False","False"
"petebehreenews","267210696","Behr, Peter B.","E&E News","Cyber Threats & Grid Reporter","M","596","171","24","Wed Mar 16 14:28:09 +0000 2011","False","False"
"kevinbogardus","373551099","Bogardus, Kevin J.","E&E News","Agencies Reporter","M","2670","2291","11724","Wed Sep 14 19:46:11 +0000 2011","False","False"
"rbravender","83636590","Bravender, Robin L.","E&E News","Envrionemental Politics Reporter","F","1995","733","588","Mon Oct 19 16:36:14 +0000 2009","False","False"
"dylanbrown26","376581753","Brown, Dylan","E&E News","Mining Reporter","M","671","1408","2170","Tue Sep 20 04:10:12 +0000 2011","False","False"
"amycarlile","21774229","Carlile, Amy V.","E&E News","Editor, EnergyWire","F","2620","1458","5370","Tue Feb 24 17:32:59 +0000 2009","False","False"
"chemnipot","314099893","Chemnick, Jean M.","E&E News","Reporter","F","1227","362","376","Thu Jun 09 18:21:58 +0000 2011","False","False"
"davidferris","21314067","Ferris, David","E&E News","Staff Writer","M","2584","1177","3299","Thu Feb 19 16:38:29 +0000 2009","False","False"
"lffriedman","30927826","Friedman, Lisa F.","E&E News","Editor, Climatewire","F","14928","1275","19008","Mon Apr 13 18:48:58 +0000 2009","False","False"
"ellengilmer","116953703","Gilmer, Ellen M.","E&E News","Legal Reporter","F","2124","673","7409","Wed Feb 24 02:47:04 +0000 2010","False","False"
"nhheikkinen","50854062","Heikkinen, Niina H.","E&E News","Reporter, Climatewire","F","1046","1259","797","Fri Jun 26 01:05:31 +0000 2009","False","False"
"ha_nah_nah","12859772","Hess, Hannah C.","E&E News","Climate Reporter","F","4830","1524","15821","Wed Jan 30 03:32:00 +0000 2008","True","False"
"corbinhiar","81168795","Hiar, Corbin W.","E&E News","Natural Resources Reporter","M","3740","1898","24956","Fri Oct 09 18:15:29 +0000 2009","True","False"
"mhobsoneenews","1281620174","Hobson, Margaret Kriz","E&E News","Alaska Energy & Environment Reporter","F","410","391","1297","Tue Mar 19 21:55:13 +0000 2013","False","False"
"emilyhholden","240135871","Holden, Emily H.","E&E News","Reporter, Climatewire","F","4628","2795","5530","Wed Jan 19 06:59:18 +0000 2011","True","False"
"benhulac","72949789","Hulac, Benjamin","E&E News","Business, Finance & Climate Change Reporter","M","1195","327","6227","Wed Sep 09 21:00:25 +0000 2009","False","False"
"umairfan","177822689","Irfan, Umair","E&E News","Tech Reporter","M","460","726","2366","Fri Aug 13 04:12:37 +0000 2010","False","False"
"pamelalauren","24692390","King, Pamela","E&E News","Reporter, Energywire","F","1077","574","2763","Mon Mar 16 13:45:48 +0000 2009","False","False"
"joelkirkland2","1426382581","Kirkland, Joel G.","E&E News","Deputy Editor, Energywire","M","1593","2301","2203","Mon May 13 20:45:40 +0000 2013","False","False"
"rodkuckro","1107303859","Kuckro, Rod","E&E News","Electric Utility Reporter","M","1214","474","1029","Sun Jan 20 21:02:40 +0000 2013","False","False"
"joshkurtznews","2961054832","Kurtz, Josh","E&E News","Editor","M","1216","819","693","Sun Jan 04 22:04:27 +0000 2015","False","False"
"evanlehmann","347466521","Lehmann, Evan W.","E&E News","White House Reporter and Deputy Editor, Climatewire","M","3974","4234","1474","Tue Aug 02 21:00:55 +0000 2011","False","False"
"julialitt","2476877136","Littleton, Julia A.","E&E News","Environment & Energy Reporter","F","111","100","9","Sun May 04 13:19:59 +0000 2014","False","False"
"klunney","17517737","Lunney, Kellie","E&E News","Reporter","F","597","356","995","Thu Nov 20 18:25:41 +0000 2008","False","False"
"jennymandel1","1468117987","Mandel, Jennifer A.","E&E News","Reporter, Energywire","F","438","439","1878","Wed May 29 19:41:15 +0000 2013","False","False"
"christa_mars","58812520","Marshall, Christa L.N.","E&E News","Reporter","F","1070","778","1644","Tue Jul 21 14:43:17 +0000 2009","False","False"
"hmnorthey","14999172","Northey, Hannah M.","E&E News","Energy Reporter","F","4577","1607","5279","Tue Jun 03 23:57:16 +0000 2008","False","False"
"apeterka","16910688","Peterka, Amanda E.","E&E News","Legal Reporter","F","2183","594","6160","Wed Oct 22 18:56:20 +0000 2008","False","False"
"manuelq","23247996","Quinones, Manuel","E&E News","Deputy Editor","M","2497","1027","9129","Sat Mar 07 23:26:03 +0000 2009","False","False"
"seanatgreenwire","325615084","Reilly, Sean","E&E News","Air Quality Reporter","M","1489","1440","4309","Tue Jun 28 15:52:05 +0000 2011","False","False"
"blakesobczak","305649821","Sobczak, Blake H.","E&E News","Cybersecurity Reporter","M","1924","1012","10823","Thu May 26 15:32:57 +0000 2011","False","False"
"mikesoraghan","15497533","Soraghan, Mike","E&E News","Reporter, Energywire","M","2647","628","17277","Sun Jul 20 01:58:19 +0000 2008","False","False"
"noellestraub","390306479","Straub, Noelle C.","E&E News","Natural Resources Editor","F","292","111","117","Thu Oct 13 19:40:39 +0000 2011","False","False"
"gayathriv","21512767","Vaidyanathan, Gayathri","E&E News","Environment & Science Reporter, Climatewire","F","1264","845","4726","Sat Feb 21 20:08:36 +0000 2009","True","False"
"arielwittenberg","37063081","Wittenberg, Ariel","E&E News","Water Reporter","F","1526","1124","1723","Fri May 01 22:35:02 +0000 2009","False","False"
"jenniferyachnin","126719717","Yachnin, Jennifer","E&E News","Reporter","F","762","898","982","Fri Mar 26 19:42:06 +0000 2010","False","False"
"yehle","15925218","Yehle, Emily J.","E&E News","Natural Resources Reporter","F","259","89","83","Thu Aug 21 00:02:14 +0000 2008","False","False"
"warojas","14763834","Rojas, Warren","Eater","D.C. Editor","M","2687","648","12632","Tue May 13 20:09:20 +0000 2008","False","False"
"johnprideaux","176450747","Prideaux, John","Economist","U.S. Editor","M","4494","303","1172","Mon Aug 09 15:36:15 +0000 2010","True","False"
"dsorennie","2173288309","Rennie, David","Economist","Washington Bureau Chief & Lexington Columnist","M","12482","1110","12786","Mon Nov 04 04:09:25 +0000 2013","True","False"
"evieblad","824116194","Blad, Evie","Education Week","Reporter","F","2917","1496","9525","Fri Sep 14 22:40:30 +0000 2012","False","False"
"edweekscavanagh","182005056","Cavanagh, Sean","Education Week","Business & Tech Reporter","M","8253","1062","3137","Mon Aug 23 16:04:11 +0000 2010","False","False"
"ewmdavis","93780708","Davis, Michelle R.","Education Week","Senior Writer, Digital Directions","F","5482","2520","6923","Tue Dec 01 03:34:44 +0000 2009","False","False"
"cgewertz","60907150","Gewertz, Catherine","Education Week","Reporter","F","9013","432","10692","Tue Jul 28 13:46:41 +0000 2009","False","False"
"lianaloewus","123878155","Heitin, Liana","Education Week","Reporter","F","2925","710","2595","Wed Mar 17 13:59:53 +0000 2010","False","False"
"kmanzo","18991192","Manzo, Kathleen K.","Education Week","Managing Editor","F","8001","4269","6145","Wed Jan 14 19:33:52 +0000 2009","False","False"
"c_c_mitchell","288873580","Mitchell, Corey","Education Week","Reporter","M","1713","1104","1677","Wed Apr 27 16:13:12 +0000 2011","False","False"
"edweekmmolnar","1586584676","Molnar, Michele","Education Week","Industry & Innovation Writer","F","1288","728","4040","Thu Jul 11 19:08:32 +0000 2013","False","False"
"ariannaprothero","174670082","Prothero, Arianna G.","Education Week","Reporter","F","1686","993","4932","Wed Aug 04 14:28:13 +0000 2010","False","False"
"casamuels","14313289","Samuels, Christina","Education Week","Reporter","F","402","425","1539","Sun Apr 06 00:29:28 +0000 2008","False","False"
"stephen_sawchuk","59507002","Sawchuk, Stephen A.","Education Week","Reporter","M","23630","708","9083","Thu Jul 23 16:07:32 +0000 2009","False","False"
"drsuperville","487791792","Superville, Denisa","Education Week","Reporter","F","1120","1270","4465","Thu Feb 09 19:01:50 +0000 2012","False","False"
"andrewujifusa","211258358","Ujifusa, Andrew","Education Week","Federal Politics & Policy Reporter","M","1851","1309","5864","Tue Nov 02 19:21:42 +0000 2010","False","False"
"schoollawblog","1857967946","Walsh, Mark","Education Week","Supreme Court Reporter","M","1386","10","309","Thu Sep 12 17:05:09 +0000 2013","False","False"
"emilylmeredith","18670049","Meredith, Emily","Energy Intelligence","Foreign Policy Reporter","F","270","590","345","Tue Jan 06 11:01:33 +0000 2009","False","False"
"fcnp_nicholas","48787554","Benton, Nicholas F.","Falls Church News Press","Owner","M","14202","682","2921","Fri Jun 19 18:36:43 +0000 2009","False","False"
"ngatz1","121663319","Gatz, Nicholas Joseph","Falls Church News Press","Graphic Designer","M","59","86","113","Wed Mar 10 05:52:06 +0000 2010","False","False"
