Attribute,Measure,Group,Min,Mean,Max,Stddev,
LOCATION,inDegreeCentrality-1,RTs & links ≠ endorsements,6.775e-06,6.775e-06,6.775e-06,0,
LOCATION,inDegreeCentrality-1,"DC, MD",2.168e-05,2.168e-05,2.168e-05,0,
LOCATION,inDegreeCentrality-1,"Manhattan, NY",1.355e-06,1.016e-05,1.897e-05,8.807e-06,
LOCATION,inDegreeCentrality-1,"Derwood, MD",1.057e-04,1.057e-04,1.057e-04,0,
LOCATION,inDegreeCentrality-1,"Columbia, MD",1.355e-06,1.355e-06,1.355e-06,0,
LOCATION,inDegreeCentrality-1,"ABC7 News Washington, DC",2.845e-05,2.845e-05,2.845e-05,0,
LOCATION,inDegreeCentrality-1,Washington DC metro,8.130e-06,8.130e-06,8.130e-06,0,
LOCATION,inDegreeCentrality-1,"Mostly DC, sometimes CA",7.317e-05,7.317e-05,7.317e-05,0,
LOCATION,inDegreeCentrality-1,HR - MGQ - LHR - DC.,2.710e-06,2.710e-06,2.710e-06,0,
LOCATION,inDegreeCentrality-1,"Orlando, FL",2.710e-06,2.710e-06,2.710e-06,0,
LOCATION,inDegreeCentrality-1,"Columbus, Ohio",0,0,0,0,
LOCATION,inDegreeCentrality-1,"Mclean, VA",5.420e-06,5.420e-06,5.420e-06,0,
LOCATION,inDegreeCentrality-1,"Washington, DC and airports",8.130e-06,8.130e-06,8.130e-06,0,
LOCATION,inDegreeCentrality-1,"Sacramento, CA",1.355e-06,1.355e-06,1.355e-06,0,
LOCATION,inDegreeCentrality-1,London,0,9.033e-06,1.761e-05,7.198e-06,
LOCATION,inDegreeCentrality-1,N.J.,9.485e-06,9.485e-06,9.485e-06,0,
LOCATION,inDegreeCentrality-1,"Washington DC, America",6.910e-05,6.910e-05,6.910e-05,0,
LOCATION,inDegreeCentrality-1,"Denver, CO",0,9.936e-06,2.439e-05,1.046e-05,
LOCATION,inDegreeCentrality-1,"Frederick, MD",1.897e-05,1.897e-05,1.897e-05,0,
LOCATION,inDegreeCentrality-1,"ÜT: 39.149989,-77.154816",1.490e-05,1.490e-05,1.490e-05,0,
LOCATION,inDegreeCentrality-1,"Palomina Farm, Orange, VA",1.125e-04,1.125e-04,1.125e-04,0,
LOCATION,inDegreeCentrality-1,Inside the beltway,1.003e-04,1.003e-04,1.003e-04,0,
LOCATION,inDegreeCentrality-1,"Bowie, MD",5.420e-06,5.420e-06,5.420e-06,0,
LOCATION,inDegreeCentrality-1,"Casper, WY",1.355e-06,1.355e-06,1.355e-06,0,
LOCATION,inDegreeCentrality-1,"Portland, OR",1.355e-06,2.710e-06,4.065e-06,1.355e-06,
LOCATION,inDegreeCentrality-1,Global,3.116e-05,3.116e-05,3.116e-05,0,
LOCATION,inDegreeCentrality-1,Redacted,4.539e-04,4.539e-04,4.539e-04,0,
LOCATION,inDegreeCentrality-1,"New York, USA",6.775e-06,1.680e-05,3.387e-05,9.527e-06,
LOCATION,inDegreeCentrality-1,"Georgia, USA",0,0,0,0,
LOCATION,inDegreeCentrality-1,Above my feet,1.355e-06,1.355e-06,1.355e-06,0,
LOCATION,inDegreeCentrality-1,"Washington DC, Atlanta GA",1.314e-04,1.314e-04,1.314e-04,0,
LOCATION,inDegreeCentrality-1,"Houston, TX",2.168e-05,2.168e-05,2.168e-05,0,
LOCATION,inDegreeCentrality-1,"Washington, DC.",5.826e-05,5.826e-05,5.826e-05,0,
LOCATION,inDegreeCentrality-1,"Bozeman, MT",0,0,0,0,
LOCATION,inDegreeCentrality-1,NYC | Former DC & Miami,7.588e-05,7.588e-05,7.588e-05,0,
LOCATION,inDegreeCentrality-1,"CNN, Washington, DC",2.710e-06,2.710e-06,2.710e-06,0,
LOCATION,inDegreeCentrality-1,TX → DC,2.710e-05,2.710e-05,2.710e-05,0,
LOCATION,inDegreeCentrality-1,Here for now,1.897e-05,1.897e-05,1.897e-05,0,
LOCATION,inDegreeCentrality-1,Al Jazeera English,9.485e-05,9.485e-05,9.485e-05,0,
LOCATION,inDegreeCentrality-1,Lebanon,2.981e-05,2.981e-05,2.981e-05,0,
LOCATION,inDegreeCentrality-1,USA,0,0,0,0,
LOCATION,inDegreeCentrality-1,"United Nations, New York",7.452e-05,7.452e-05,7.452e-05,0,
LOCATION,inDegreeCentrality-1,Here and There,5.420e-06,5.420e-06,5.420e-06,0,
LOCATION,inDegreeCentrality-1,New York ,6.775e-06,6.775e-06,6.775e-06,0,
LOCATION,inDegreeCentrality-1,"ÜT: 38.922219,-77.031428",2.845e-05,2.845e-05,2.845e-05,0,
LOCATION,inDegreeCentrality-1,Dc,1.761e-05,1.761e-05,1.761e-05,0,
LOCATION,inDegreeCentrality-1,"ÜT: 38.895844,-77.007033",2.710e-06,2.710e-06,2.710e-06,0,
LOCATION,inDegreeCentrality-1,"Delhi, India",4.065e-05,4.065e-05,4.065e-05,0,
LOCATION,inDegreeCentrality-1,Location: DC,1.355e-05,1.355e-05,1.355e-05,0,
LOCATION,inDegreeCentrality-1,U.S.,7.181e-05,7.181e-05,7.181e-05,0,
LOCATION,inDegreeCentrality-1,"Kensington, MD",3.116e-05,3.116e-05,3.116e-05,0,
LOCATION,inDegreeCentrality-1,Sometimes Washington D.C,2.439e-05,2.439e-05,2.439e-05,0,
LOCATION,inDegreeCentrality-1,Boston,2.710e-05,2.710e-05,2.710e-05,0,
LOCATION,inDegreeCentrality-1,"Columbus, OH",0,0,0,0,
LOCATION,inDegreeCentrality-1,"Maryland/Washington, DC",0,0,0,0,
LOCATION,inDegreeCentrality-1,New york city,4.065e-06,4.065e-06,4.065e-06,0,
LOCATION,inDegreeCentrality-1,Montréal Canada.,0,0,0,0,
LOCATION,inDegreeCentrality-1,"Fairfax Station, Va",0,0,0,0,
LOCATION,inDegreeCentrality-1,"Silver Spring, MD",5.420e-06,5.420e-06,5.420e-06,0,
LOCATION,inDegreeCentrality-1,Where the news takes me,4.065e-06,4.065e-06,4.065e-06,0,
LOCATION,inDegreeCentrality-1,"Washington, DC/Brooklyn, NY",6.775e-06,6.775e-06,6.775e-06,0,
LOCATION,inDegreeCentrality-1,"Palo Alto, CA",1.219e-05,1.219e-05,1.219e-05,0,
LOCATION,inDegreeCentrality-1,"Anywhere, USA",1.084e-05,1.084e-05,1.084e-05,0,
LOCATION,inDegreeCentrality-1,"Washington, D.C./Maryland",9.485e-06,9.485e-06,9.485e-06,0,
LOCATION,inDegreeCentrality-1,"North Beach, MD",0,0,0,0,
LOCATION,inDegreeCentrality-1,"Washington DC, Chicago, ROME",1.355e-06,1.355e-06,1.355e-06,0,
LOCATION,inDegreeCentrality-1,"Denver, Colorado",4.065e-06,4.065e-06,4.065e-06,0,
LOCATION,inDegreeCentrality-1,"DC Based, Effective World Wide",1.490e-05,1.490e-05,1.490e-05,0,
LOCATION,inDegreeCentrality-1,"Washington DC, USA ",5.420e-06,5.420e-06,5.420e-06,0,
LOCATION,inDegreeCentrality-1,NJ-NY,4.065e-06,4.065e-06,4.065e-06,0,
LOCATION,inDegreeCentrality-1,@GarneyG,0,0,0,0,
LOCATION,inDegreeCentrality-1,"East Dover, VT",6.775e-06,6.775e-06,6.775e-06,0,
LOCATION,inDegreeCentrality-1,"C-SPAN - Washington, DC",0,0,0,0,
LOCATION,inDegreeCentrality-1,"Martinsburg, WV",2.710e-06,2.710e-06,2.710e-06,0,
LOCATION,inDegreeCentrality-1,"Miami, FL",2.710e-06,2.710e-06,2.710e-06,0,
LOCATION,inDegreeCentrality-1,"Washington, DC | #CapitalCity",1.897e-05,1.897e-05,1.897e-05,0,
LOCATION,inDegreeCentrality-1,"Washington, USA",1.355e-05,1.355e-05,1.355e-05,0,
LOCATION,inDegreeCentrality-1,"London, United Kingdom",0,0,0,0,
LOCATION,inDegreeCentrality-1,The District of Columbia,1.355e-06,1.355e-06,1.355e-06,0,
LOCATION,inDegreeCentrality-1,Wash DC,1.355e-06,1.355e-06,1.355e-06,0,
LOCATION,inDegreeCentrality-1,"Moscow, Russia",0,0,0,0,
LOCATION,inDegreeCentrality-1,"ÜT: 38.985841,-77.471224",0,0,0,0,
LOCATION,inDegreeCentrality-1,"Milwaukee, WI",0,0,0,0,
LOCATION,inDegreeCentrality-1,"San Antonio, TX",0,0,0,0,
LOCATION,inDegreeCentrality-1,"Fairfax, VA",0,0,0,0,
LOCATION,inDegreeCentrality-1,Now in D.C.,1.355e-06,1.355e-06,1.355e-06,0,
LOCATION,inDegreeCentrality-1,PA,0,0,0,0,
LOCATION,inDegreeCentrality-1,"Raleigh, NC",5.962e-05,5.962e-05,5.962e-05,0,
LOCATION,inDegreeCentrality-1,"Washington Bureau, Newsday",4.878e-05,4.878e-05,4.878e-05,0,
LOCATION,inDegreeCentrality-1,DMV,0,0,0,0,
LOCATION,inDegreeCentrality-1,"Shady Side, Md.",2.303e-04,2.303e-04,2.303e-04,0,
LOCATION,inDegreeCentrality-1,"WH Beat, Washington, DC",0,0,0,0,
LOCATION,inDegreeCentrality-1,"Madison, WI",0,0,0,0,
LOCATION,inDegreeCentrality-1,New York metro area,2.710e-06,2.710e-06,2.710e-06,0,
LOCATION,inDegreeCentrality-1,"Austin, Texas & San Diego",7.046e-05,7.046e-05,7.046e-05,0,
LOCATION,inDegreeCentrality-1,"ÜT: 38.81626,-77.078307",0,0,0,0,
LOCATION,inDegreeCentrality-1,"ÜT: 17.536681,-99.495555",2.710e-06,2.710e-06,2.710e-06,0,
LOCATION,inDegreeCentrality-1,"Memphis, TN",0,0,0,0,
LOCATION,inDegreeCentrality-1,"Washington, D.C. / Tampa Bay",8.130e-06,8.130e-06,8.130e-06,0,
LOCATION,inDegreeCentrality-1,"Bowling Green, KY",0,0,0,0,
LOCATION,inDegreeCentrality-1,Earth ,0,0,0,0,
LOCATION,inDegreeCentrality-1,"London, UK",0,0,0,0,
LOCATION,inDegreeCentrality-1,Capitol Hill ,1.355e-06,1.355e-06,1.355e-06,0,
LOCATION,inDegreeCentrality-1,Irishman in Washington,1.626e-05,1.626e-05,1.626e-05,0,
LOCATION,inDegreeCentrality-1,DC/Baltimore,1.355e-06,1.355e-06,1.355e-06,0,
LOCATION,inDegreeCentrality-1,"Charlottesville, VA",4.200e-05,4.200e-05,4.200e-05,0,
LOCATION,inDegreeCentrality-1,"ÜT: 49.279186,-123.035336",5.420e-06,5.420e-06,5.420e-06,0,
LOCATION,inDegreeCentrality-1,"    Washington, D.C.",1.490e-05,1.490e-05,1.490e-05,0,
LOCATION,inDegreeCentrality-1,McLean Va./Silver Spring Md.,1.084e-05,1.084e-05,1.084e-05,0,
LOCATION,inDegreeCentrality-1,"Greater Washington, DC area",1.219e-05,1.219e-05,1.219e-05,0,
LOCATION,inDegreeCentrality-1,Beijing,2.710e-06,2.710e-06,2.710e-06,0,
LOCATION,inDegreeCentrality-1,Singapore,1.219e-05,1.219e-05,1.219e-05,0,
LOCATION,inDegreeCentrality-1,"D.C., personal views",2.303e-05,2.303e-05,2.303e-05,0,
LOCATION,inDegreeCentrality-1,Washington - Paris,4.065e-06,4.065e-06,4.065e-06,0,
LOCATION,inDegreeCentrality-1,DC Metro,1.355e-06,1.355e-06,1.355e-06,0,
LOCATION,inDegreeCentrality-1,"Washington,D.C. ",4.336e-05,4.336e-05,4.336e-05,0,
LOCATION,inDegreeCentrality-1,"Seoul, Republic of Korea",9.485e-06,9.485e-06,9.485e-06,0,
LOCATION,inDegreeCentrality-1,Shanghai,1.219e-05,1.219e-05,1.219e-05,0,
LOCATION,inDegreeCentrality-1,"College Park, Baltimore, DC",1.761e-05,1.761e-05,1.761e-05,0,
LOCATION,inDegreeCentrality-1,Victoria.stmartin@nd.edu,5.420e-06,5.420e-06,5.420e-06,0,
LOCATION,inDegreeCentrality-1,Reuters Washington bureau,1.490e-05,1.490e-05,1.490e-05,0,
LOCATION,inDegreeCentrality-1,Beirut,2.710e-06,2.710e-06,2.710e-06,0,
LOCATION,inDegreeCentrality-1,Washington. DC,2.710e-06,2.710e-06,2.710e-06,0,
LOCATION,inDegreeCentrality-1,"Cambridge, MA",0,0,0,0,
LOCATION,inDegreeCentrality-1,"Outside Washington, D.C.",0,0,0,0,
LOCATION,inDegreeCentrality-1,"McLean, VA",1.355e-06,1.355e-06,1.355e-06,0,
LOCATION,inDegreeCentrality-1,Somewhere in the Middle East,2.032e-05,2.032e-05,2.032e-05,0,
LOCATION,inDegreeCentrality-1,"Montevideo, Uruguay",1.355e-05,1.355e-05,1.355e-05,0,
LOCATION,inDegreeCentrality-1,"Paris, Ile-de-France",1.355e-06,1.355e-06,1.355e-06,0,
LOCATION,inDegreeCentrality-1,DC ,1.355e-06,1.355e-06,1.355e-06,0,
LOCATION,inDegreeCentrality-1,YWG to DCA,9.485e-06,9.485e-06,9.485e-06,0,
LOCATION,inDegreeCentrality-1,DC. ,1.355e-06,1.355e-06,1.355e-06,0,
LOCATION,inDegreeCentrality-1,"Sydney, New South Wales",0,0,0,0,
LOCATION,inDegreeCentrality-1,Kaboul,0,0,0,0,
LOCATION,inDegreeCentrality-1,"ÜT: 39.054624,-77.087734",0,0,0,0,
LOCATION,inDegreeCentrality-1,"Laguna Hills, CA",0,0,0,0,
LOCATION,inDegreeCentrality-1,No Value,0,5.476e-05,0.001,1.193e-04,
LOCATION,kcore-1,"Centralia, WA",0,0,0,0,
LOCATION,kcore-1,"Washington, DC",0,0.002,0.006,0.002,
LOCATION,kcore-1,"Washington, D. C.",4.365e-04,0.001,0.002,6.547e-04,
LOCATION,kcore-1,"I wander...Journalist, author, wanderer. Founder of @Fundaorth",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,kcore-1,"Washington, DC ",0,0.001,0.004,0.001,
LOCATION,kcore-1,"Washington, D.C.",0,0.002,0.006,0.002,
LOCATION,kcore-1,Washington DC,0,9.751e-04,0.006,0.001,
LOCATION,kcore-1,"Springfield, Va.",0.005,0.005,0.005,0,
LOCATION,kcore-1,Task & Purpose,0.005,0.005,0.005,0,
LOCATION,kcore-1,"Arlington, Va.",0,0.002,0.006,0.002,
LOCATION,kcore-1,Washington,0,0.002,0.006,0.002,
LOCATION,kcore-1,Eastern Market,0.005,0.005,0.005,0,
LOCATION,kcore-1,"Laurel, MD/Washington, D.C.",0,0,0,0,
LOCATION,kcore-1,Washington D.C.,0,0.001,0.006,0.001,
LOCATION,kcore-1,"Los Angeles, CA",0,0.001,0.006,0.002,
LOCATION,kcore-1,District of Columbia,0,0.002,0.003,0.001,
LOCATION,kcore-1,"Washington, D.C., and Missouri",0.004,0.004,0.004,0,
LOCATION,kcore-1,"New York, NY",0,0.001,0.006,0.002,
LOCATION,kcore-1,New Yorker in D.C. ,0.006,0.006,0.006,0,
LOCATION,kcore-1,"Capitol Hill, Washington, D.C.",0.006,0.006,0.006,0,
LOCATION,kcore-1,"Arlington, VA",0,0.001,0.006,0.001,
LOCATION,kcore-1,"Miami Beach, FL",0.003,0.003,0.003,0,
LOCATION,kcore-1,"Capitol Hill, DC",0.006,0.006,0.006,0,
LOCATION,kcore-1,A hallway in the Capitol.,0.006,0.006,0.006,0,
LOCATION,kcore-1,"Washington, DC & airplanes",0.006,0.006,0.006,0,
LOCATION,kcore-1,"The 703, 202, 504 or on the road",0.006,0.006,0.006,0,
LOCATION,kcore-1,DC,0,0.002,0.006,0.002,
LOCATION,kcore-1,Ajchavar.com,0.002,0.002,0.002,0,
LOCATION,kcore-1,NY | DC,0.006,0.006,0.006,0,
LOCATION,kcore-1,Davidson or D.C. or ...,0.005,0.005,0.005,0,
LOCATION,kcore-1,"Washington, d.c.",4.365e-04,0.002,0.004,0.001,
LOCATION,kcore-1,The Capitol,0.006,0.006,0.006,0,
LOCATION,kcore-1,New York City,0,7.639e-04,0.003,0.001,
LOCATION,kcore-1,"Washington, D.C., USA",0.002,0.004,0.006,0.002,
LOCATION,kcore-1,DC-area,0.006,0.006,0.006,0,
LOCATION,kcore-1,Cecil D. Andrus-White Clouds Wilderness,0.005,0.005,0.005,0,
LOCATION,kcore-1,"Capitol Hill, Washington",0,0.002,0.005,0.002,
LOCATION,kcore-1,D.C. | Middlebury | London,0.002,0.002,0.002,0,
LOCATION,kcore-1,The White House+points afield,0.005,0.005,0.005,0,
LOCATION,kcore-1,The District,0,0.002,0.005,0.002,
LOCATION,kcore-1,D.C. Metro Area,0,0.001,0.002,0.001,
LOCATION,kcore-1,"Washington, DC via    & Miami.",0.005,0.005,0.005,0,
LOCATION,kcore-1,Washington dc,8.730e-04,0.002,0.003,7.419e-04,
LOCATION,kcore-1,NV → DC,0.005,0.005,0.005,0,
LOCATION,kcore-1,Washington(ish),0.003,0.003,0.003,0,
LOCATION,kcore-1,Washington D.C. and Jupiter Fl,8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,kcore-1,United States,0,0.001,0.006,0.002,
LOCATION,kcore-1,"Arlington, Virginia, USA",0,0,0,0,
LOCATION,kcore-1,"Arlington, Virginia",0,0.001,0.002,8.969e-04,
LOCATION,kcore-1,"Jersey City, NJ",0.006,0.006,0.006,0,
LOCATION,kcore-1,"Alexandria, VA",0,0.001,0.002,8.464e-04,
LOCATION,kcore-1,CLE-STL-ALX,0.005,0.005,0.005,0,
LOCATION,kcore-1,"Shaker Heights, OH",0.005,0.005,0.005,0,
LOCATION,kcore-1,Kristinawong@protonmail.com ,0.005,0.005,0.005,0,
LOCATION,kcore-1,Email: kwong@breitbart.com ,0.005,0.005,0.005,0,
LOCATION,kcore-1,"Adams Morgan, Washington",0.006,0.006,0.006,0,
LOCATION,kcore-1,"Brussels, Belgium",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,kcore-1,Displaced New Yorker,0.005,0.005,0.005,0,
LOCATION,kcore-1,"Washington, D.C. ",0,0.001,0.003,0.001,
LOCATION,kcore-1,DC via The Mitten,0.003,0.003,0.003,0,
LOCATION,kcore-1,"Washington, D.C. area",4.365e-04,0.002,0.003,0.002,
LOCATION,kcore-1,Blakesobczak at protonmail com,0.003,0.003,0.003,0,
LOCATION,kcore-1,Washington D.C,0,0.002,0.004,0.002,
LOCATION,kcore-1,"ÜT: 40.57206,-74.327759",0.004,0.004,0.004,0,
LOCATION,kcore-1,"Washington, D.C. / eenews.net",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,kcore-1,D.C. via Baton Rouge,0.003,0.003,0.003,0,
LOCATION,kcore-1,The Matrix,0.003,0.003,0.003,0,
LOCATION,kcore-1,Washington DC region,0.003,0.003,0.003,0,
LOCATION,kcore-1,"Washington, D.C./Denver",0.003,0.003,0.003,0,
LOCATION,kcore-1,"Brooklyn, NY",0,0.001,0.005,0.002,
LOCATION,kcore-1,"San Jose, CA",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,kcore-1,"Las Vegas, NV",0,0,0,0,
LOCATION,kcore-1,"Baltimore, MD",0,0.001,0.004,0.002,
LOCATION,kcore-1,"Washington, DC, USA",8.730e-04,0.001,0.002,5.670e-04,
LOCATION,kcore-1,"Durham, N.C.",0.005,0.005,0.005,0,
LOCATION,kcore-1,D.C.,0,0.002,0.006,0.002,
LOCATION,kcore-1,DC/Scenic Silver Spring,0.005,0.005,0.005,0,
LOCATION,kcore-1,Running between the wickets,0.004,0.004,0.004,0,
LOCATION,kcore-1,N 51°25' 0'' / W 0°12' 0'',0,0,0,0,
LOCATION,kcore-1,Maine/NoVa/WDW,8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,kcore-1,Instagram,0.002,0.002,0.002,0,
LOCATION,kcore-1,"Beast Belly, DC",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,kcore-1,"Rome, Lazio",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,kcore-1,District of Columbia ,0.005,0.005,0.005,0,
LOCATION,kcore-1,California ✈ Washington DC ,0.003,0.003,0.003,0,
LOCATION,kcore-1,DC (via the Granite State),0,0,0,0,
LOCATION,kcore-1,1111 North Capitol NE,0,0,0,0,
LOCATION,kcore-1,Washington.dc/clarke county.va,0,0,0,0,
LOCATION,kcore-1,"In and around Washington, D.C.",0.003,0.003,0.003,0,
LOCATION,kcore-1,"ÜT: 38.915848,-77.03604",0.003,0.003,0.003,0,
LOCATION,kcore-1,The Green Mountains,0.005,0.005,0.005,0,
LOCATION,kcore-1,"Bedford, NH / Washington, DC",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,kcore-1,Pacing in Capitol (ARK - DC),0.004,0.004,0.004,0,
LOCATION,kcore-1,MSP,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,kcore-1,Washington d.c.,0.001,0.001,0.001,0,
LOCATION,kcore-1,"Kansas City, MO",8.730e-04,0.001,0.001,2.182e-04,
LOCATION,kcore-1,DC via NJ/VA,0.004,0.004,0.004,0,
LOCATION,kcore-1,"Washington, dc",4.365e-04,9.821e-04,0.002,7.156e-04,
LOCATION,kcore-1,Harlem,0.002,0.002,0.002,0,
LOCATION,kcore-1,"Washington, DC/ Marriotts",0.002,0.002,0.002,0,
LOCATION,kcore-1,"Brookland, Washington DC",0.005,0.005,0.005,0,
LOCATION,kcore-1,"Petworth, Washington DC",0.005,0.005,0.005,0,
LOCATION,kcore-1,Your Nation's Capitol,0.001,0.001,0.001,0,
LOCATION,kcore-1,"Chapel Hill, NC",0.003,0.003,0.003,0,
LOCATION,kcore-1,NYC/DC/on the road,0.006,0.006,0.006,0,
LOCATION,kcore-1,The trough of disillusionment.,0.003,0.003,0.003,0,
LOCATION,kcore-1,"San Francisco, CA",0,2.619e-04,0.001,5.238e-04,
LOCATION,kcore-1,"Silver Spring, Md.",8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,kcore-1,"Boston, MA",0,0,0,0,
LOCATION,kcore-1,Los Angeles,0,0.001,0.003,0.001,
LOCATION,kcore-1,"Seattle, WA",0,6.547e-04,0.003,0.001,
LOCATION,kcore-1,"Washington DC, N.E.",0.002,0.002,0.002,0,
LOCATION,kcore-1,Washington D.C. ,0,0.002,0.003,9.721e-04,
LOCATION,kcore-1,"DC right now, Upstate New York forever",0.004,0.004,0.004,0,
LOCATION,kcore-1,"Washington, DC/Northern VA",8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,kcore-1,NYC / DC,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,kcore-1,Maryland,0,4.365e-04,8.730e-04,3.904e-04,
LOCATION,kcore-1,"In D.C., homesick for L.A.",8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,kcore-1,"In D.C., native of L.A.",8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,kcore-1,The luminiferous aether,0.002,0.002,0.002,0,
LOCATION,kcore-1,"Washington, DC, U.S.A. ",0,0,0,0,
LOCATION,kcore-1,"Washington D.C., mostly",0.004,0.004,0.004,0,
LOCATION,kcore-1,The Wing,0,0,0,0,
LOCATION,kcore-1,"New York, Washington",8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,kcore-1,"Salisbury, MD",0,0,0,0,
LOCATION,kcore-1,"Annandale, VA; Washington, DC",0.005,0.005,0.005,0,
LOCATION,kcore-1,"Arlington, Va",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,kcore-1,"Vienna, VA",0.002,0.002,0.002,0,
LOCATION,kcore-1,NE DC,8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,kcore-1,"Washington, DC area",4.365e-04,6.547e-04,8.730e-04,2.182e-04,
LOCATION,kcore-1,"District of Columbia, USA",4.365e-04,0.001,0.003,7.164e-04,
LOCATION,kcore-1,Arlington VA,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,kcore-1,"Washington, D.C. metro area",0,0,0,0,
LOCATION,kcore-1,"Chicago, IL",0,2.619e-04,8.730e-04,3.492e-04,
LOCATION,kcore-1,"Alexandria, Va.",0.002,0.002,0.002,0,
LOCATION,kcore-1,NW DC,0.003,0.003,0.003,0,
LOCATION,kcore-1,"Washington, DC/Oakton, VA",0,0,0,0,
LOCATION,kcore-1,Washington/Princeton,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,kcore-1,South Asia,8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,kcore-1,OC—Bay—Chicago—DC,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,kcore-1,Baltimore,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,kcore-1,"Puerto Rico, USA",0.001,0.001,0.001,0,
LOCATION,kcore-1,"D.C., via Karachi & New Haven.",0.003,0.003,0.003,0,
LOCATION,kcore-1,"ÜT: 51.469447,-0.450387",0.002,0.002,0.002,0,
LOCATION,kcore-1,Capitol Hill,0,0,0,0,
LOCATION,kcore-1,"Washington, D.C.  ",0.003,0.003,0.003,0,
LOCATION,kcore-1,"Washington, DC Metro",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,kcore-1,"Washington, D.C",8.730e-04,0.001,0.001,2.182e-04,
LOCATION,kcore-1,"Bethesda, Maryland",0,0,0,0,
LOCATION,kcore-1,"Berlin, Germany",0,2.182e-04,4.365e-04,2.182e-04,
LOCATION,kcore-1,Topside.,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,kcore-1,"38.90238,-77.053065",0.004,0.004,0.004,0,
LOCATION,kcore-1,"Bethesda, MD",0.001,0.001,0.001,0,
LOCATION,kcore-1,USA ,0.002,0.002,0.002,0,
LOCATION,kcore-1,"Your radio, every day",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,kcore-1,Dc ,0.003,0.003,0.003,0,
LOCATION,kcore-1,Depends on the Day,8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,kcore-1,"505, 202",8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,kcore-1,Northern Virginia,4.365e-04,5.820e-04,8.730e-04,2.058e-04,
LOCATION,kcore-1,NYC,8.730e-04,0.002,0.003,8.730e-04,
LOCATION,kcore-1,Washington | New York,0.003,0.003,0.003,0,
LOCATION,kcore-1,Silver Spring MD,0,0,0,0,
LOCATION,kcore-1,"ÜT: 38.900076,-77.008962",0.004,0.004,0.004,0,
LOCATION,kcore-1,"San Francisco, Calif. --",8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,kcore-1,Laurenmorello@protonmail.com,0,0,0,0,
LOCATION,kcore-1,"Dublin City, Ireland",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,kcore-1,ABC News Pentagon,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,kcore-1,"Washington via Tennessee, UNC, and Boston",0.005,0.005,0.005,0,
LOCATION,kcore-1,"#Washington, #DC",0.005,0.005,0.005,0,
LOCATION,kcore-1,New York,0,8.730e-04,0.003,0.001,
LOCATION,kcore-1,Dherszenhorn@politico.eu,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,kcore-1,"New York, New York",0,2.910e-04,8.730e-04,4.115e-04,
LOCATION,kcore-1,Based in Annapolis & Covers DC,0,0,0,0,
LOCATION,kcore-1,"Washington, DC / nomad",8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,kcore-1,"Savannah, GA",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,kcore-1,"Bengaluru, India",0,0,0,0,
LOCATION,kcore-1,"Washington, D.C. via Drogheda",0.002,0.002,0.002,0,
LOCATION,kcore-1,The Island of Manhattan,8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,kcore-1,UK,0.002,0.002,0.002,0,
LOCATION,kcore-1,D.C. or ✈️,0.005,0.005,0.005,0,
LOCATION,kcore-1,Breanna.edwards@theroot.com,0,0,0,0,
LOCATION,kcore-1,Washington ,0,6.547e-04,0.001,6.547e-04,
LOCATION,kcore-1,"Washington, DC via PA & OH",0.002,0.002,0.002,0,
LOCATION,kcore-1,Chicago West,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,kcore-1,"Washington, DC, & Atlanta, GA",8.730e-04,8.730e-04,8.730e-04,0,
